date,price,volume,sth_mvrv,lth_net_change_30d,whale_holdings_change,mvrv_score,whale_score,lth_score,total_score,strategy_signal
2023-04-23,27596.85,504160726.43,1.1951898734177215,-5316.455696202536,0.0064820675105485,1,1,0,2,DCA
2023-04-24,27520.93,940115640.57,1.1948101265822784,-12911.392405063238,0.0069778481012657,1,1,0,2,DCA
2023-04-25,28308.07,876191270.4,1.1970886075949367,-18227.848101265776,0.0066613924050632,1,1,0,2,DCA
2023-04-26,28432.89,2278451179.33,1.2115189873417722,-22025.316455696233,0.0054957805907172,0,1,0,1,SELL
2023-04-27,29483.94,1850604653.99,1.220632911392405,-23544.30379746831,0.0041983122362868,0,1,0,1,SELL
2023-04-28,29339.99,1030276785.7,1.239240506329114,-22025.316455696233,0.0034493670886075,0,1,0,1,SELL
2023-04-29,29251.2,332020115.89,1.2464556962025315,24050.63291139237,0.0035337552742615,0,1,0,1,SELL
2023-04-30,29236.81,685897041.94,1.2468354430379749,22151.89873417723,0.00334388185654,0,1,0,1,SELL
2023-05-01,28086.77,1246630368.83,1.2350632911392403,19620.253164556925,0.0032067510548522,0,1,0,1,SELL
2023-05-02,28694.7,927486609.7,1.230126582278481,165822.78481012656,0.0030959915611814,0,1,1,2,DCA
2023-05-03,29041.65,1150554649.51,1.2221518987341773,165189.87341772148,0.0034018987341771,0,1,1,2,DCA
2023-05-04,28865.72,799149017.42,1.2153164556962026,158227.84810126582,0.0034968354430379,0,1,1,2,DCA
2023-05-05,29548.51,1039027772.96,1.2172151898734178,157594.93670886074,0.0035654008438818,0,1,1,2,DCA
2023-05-06,28943.98,713641803.94,1.2221518987341773,155696.2025316456,0.0036075949367088,0,1,1,2,DCA
2023-05-07,28572.81,480627306.93,1.2255696202531643,117088.60759493674,0.0033544303797467,0,1,0,1,SELL
2023-05-08,27783.42,1136175854.67,1.2240506329113925,115822.78481012658,0.0027109704641349,0,1,0,1,SELL
2023-05-09,27680.21,634693185.14,1.2168354430379746,114556.96202531645,0.0015928270042193,0,1,0,1,SELL
2023-05-10,27628.73,1162217682.96,1.1986075949367088,113924.05063291136,-0.0005696202531645,1,2,0,3,DCA
2023-05-11,26991.62,802346192.21,1.1792405063291138,112658.22784810128,-0.0023364978902953,1,2,0,3,DCA
2023-05-12,26807.09,1123450368.34,1.1632911392405063,141772.15189873418,-0.0036234177215189,1,2,0,3,DCA
2023-05-13,26788.88,335722601.8,1.1553164556962026,141772.15189873418,-0.0036128691983121,1,2,0,3,DCA
2023-05-14,26931.44,319668371.39,1.1443037974683543,141772.15189873418,-0.0033649789029535,1,2,0,3,DCA
2023-05-15,27176.27,764041771.98,1.131012658227848,145569.62025316455,-0.0029219409282699,1,2,0,3,DCA
2023-05-16,27036.57,649282623.49,1.1241772151898737,145569.62025316455,-0.0015506329113923,1,2,0,3,DCA
2023-05-17,27406.21,788279620.49,1.1237974683544305,145569.62025316455,0.00042194092827,1,1,0,2,DCA
2023-05-18,26823.31,749234030.86,1.1264556962025316,146202.53164556963,0.0029324894514767,1,1,0,2,DCA
2023-05-19,26888.42,442561192.0,1.1283544303797468,148734.17721518985,0.0045147679324894,1,1,0,2,DCA
2023-05-20,27118.54,199050865.32,1.1264556962025316,161392.4050632911,0.0049683544303797,1,1,1,3,DCA
2023-05-21,26755.17,322799242.35,1.1188607594936708,67088.60759493666,0.0043987341772151,1,1,0,2,DCA
2023-05-22,26855.4,474287648.56,1.1158227848101263,71518.98734177212,0.0038713080168775,1,1,0,2,DCA
2023-05-23,27224.7,578611517.74,1.1131645569620252,75949.36708860757,0.0041244725738396,1,1,0,2,DCA
2023-05-24,26326.17,843296169.29,1.110126582278481,82278.48101265825,0.0051582278481012,1,1,0,2,DCA
2023-05-25,26480.21,604389199.53,1.1074683544303798,79746.83544303794,0.0062974683544303,1,1,0,2,DCA
2023-05-26,26719.7,542617989.88,1.1051898734177217,57594.93670886077,0.0068248945147679,1,1,0,2,DCA
2023-05-27,26872.59,198605797.63,1.1036708860759494,35443.03797468357,0.0063924050632911,1,1,0,2,DCA
2023-05-28,28077.57,543751511.42,1.1029113924050633,31645.5696202532,0.0057383966244725,1,1,0,2,DCA
