date,type,price,amount,btc,cash_after,btc_after
2024-06-16,DCA,66631.59,606.9398556357936,0.0091088904772615,910.4097834536904,0.138914494690557
2024-06-17,DCA,66481.73,364.1639133814762,0.0054776539867641,546.2458700722143,0.1443921486773212
2024-06-18,DCA,65158.02,218.49834802888577,0.0033533607686189,327.74752204332856,0.1477455094459401
2024-06-19,DCA,64950.82,131.09900881733142,0.002018435006938,196.6485132259971,0.1497639444528781
2024-08-12,SELL_ALL,59360.89,8890.12103263341,0.1497639444528781,9086.769545859406,0.0
2024-09-13,DCA,60548.12,2000.0,0.0330315788500121,7086.769545859406,0.0330315788500121
2024-09-14,DCA,60013.26,2000.0,0.0333259682943402,5086.769545859406,0.0663575471443524
2024-09-15,DCA,59139.21,2000.0,0.033818510595593,3086.769545859406,0.1001760577399454
2024-09-16,DCA,58210.01,1234.7078183437625,0.0212112627766901,1852.0617275156435,0.1213873205166356
2024-09-17,DCA,60321.59,740.8246910062576,0.0122812527157566,1111.237036509386,0.1336685732323922
2024-09-18,DCA,61775.68,444.4948146037545,0.0071953042783787,666.7422219056316,0.1408638775107709
2024-09-19,DCA,62963.41,266.6968887622526,0.004235744041853,400.04533314337897,0.145099621552624
2024-09-20,DCA,63211.47,160.0181332573516,0.0025314730579331,240.02719988602735,0.1476310946105572
2024-10-21,SELL_ALL,67358.14,9944.155939131162,0.1476310946105572,10184.18313901719,0.0
2024-10-25,DCA,66577.77,2000.0,0.0300400569138918,8184.18313901719,0.0300400569138918
2024-10-26,DCA,67014.72,2000.0,0.0298441894556897,6184.18313901719,0.0598842463695815
2024-10-27,DCA,67945.14,2000.0,0.0294355122382557,4184.18313901719,0.0893197586078373
2024-10-28,DCA,69925.83,1673.6732556068762,0.0239349787568753,2510.5098834103137,0.1132547373647126
2024-10-29,DCA,72723.67,1004.2039533641256,0.0138084883967506,1506.3059300461882,0.1270632257614633
2024-10-30,DCA,72331.96,602.5223720184753,0.0083299605322249,903.783558027713,0.1353931862936883
2024-10-31,DCA,70207.54,361.5134232110852,0.0051492108000235,542.2701348166278,0.1405423970937118
2024-11-01,DCA,69473.41,216.90805392665112,0.0031221737054025,325.36208088997665,0.1436645707991143
2024-11-02,DCA,69354.01,130.14483235599067,0.0018765293074761,195.217248533986,0.1455411001065905
2024-11-03,SELL_ALL,68747.04,10005.51983067178,0.1455411001065905,10200.737079205765,0.0
2024-11-04,DCA,67811.95,2000.0,0.0294933267661525,8200.737079205765,0.0294933267661525
2024-11-05,DCA,69378.09,2000.0,0.0288275448343994,6200.7370792057645,0.058320871600552
2024-11-06,DCA,75643.57,2000.0,0.0264397886033142,4200.7370792057645,0.0847606602038662
2024-11-07,DCA,75922.41,1680.2948316823058,0.0221317372786546,2520.4422475234587,0.1068923974825209
2024-11-08,DCA,76562.31,1008.1768990093836,0.0131680574816692,1512.2653485140752,0.1200604549641902
2024-11-09,DCA,76716.41,604.9061394056301,0.0078849641087953,907.359209108445,0.1279454190729855
2024-11-10,DCA,80429.43,362.9436836433781,0.0045125731171211,544.415525465067,0.1324579921901067
2024-11-11,DCA,88758.31,217.76621018602685,0.0024534740486386,326.64931527904025,0.1349114662387454
2024-11-12,DCA,88040.54,130.6597261116161,0.0014840859235031,195.98958916742416,0.1363955521622485
2025-03-01,SELL_ALL,86050.58,11736.916372981745,0.1363955521622485,11932.905962149169,0.0
2025-03-31,DCA,82539.52,2000.0,0.0242308169468395,9932.905962149169,0.0242308169468395
2025-04-01,DCA,85174.96,2000.0,0.0234810794158283,7932.905962149169,0.0477118963626678
2025-04-02,DCA,82490.58,2000.0,0.0242451926025977,5932.905962149169,0.0719570889652656
2025-04-03,DCA,83158.8,2000.0,0.024050371097226,3932.9059621491688,0.0960074600624916
2025-04-04,DCA,83860.21,1573.1623848596676,0.0187593423014283,2359.7435772895014,0.11476680236392
2025-04-05,DCA,83503.37,943.8974309158008,0.0113037046398941,1415.8461463737008,0.1260705070038142
2025-04-06,DCA,78365.57,566.3384585494804,0.0072268785711567,849.5076878242204,0.1332973855749709
2025-04-07,DCA,79143.06,339.8030751296882,0.0042935296554074,509.7046126945322,0.1375909152303783
2025-04-08,DCA,76255.1,203.8818450778129,0.0026736814334754,305.8227676167193,0.1402645966638537
2025-04-09,DCA,82587.03,122.32910704668774,0.0014812145084608,183.4936605700316,0.1417458111723145
