date,price,total_value,position,in_position,peak,dd
2024-04-28 00:00:00+00:00,63113.23046875,58880.101002246236,0.5496819206200446,True,64360.577907283245,-8.515269879851127
2024-04-29 00:00:00+00:00,63841.12109375,59280.20931899756,0.5496819206200446,True,64360.577907283245,-7.893603123956377
2024-04-30 00:00:00+00:00,60636.85546875,57518.88243607077,0.5496819206200446,True,64360.577907283245,-10.630257983494962
2024-05-01 00:00:00+00:00,58254.01171875,56209.076307033305,0.5496819206200446,True,64360.577907283245,-12.665364210981533
2024-05-02 00:00:00+00:00,59123.43359375,56686.98179311238,0.5496819206200446,True,64360.577907283245,-11.922820402926328
2024-05-03 00:00:00+00:00,62889.8359375,58757.30506725272,0.5496819206200446,True,64360.577907283245,-8.706063590824971
2024-05-04 00:00:00+00:00,63891.47265625,59307.88666257878,0.5496819206200446,True,64360.577907283245,-7.850599557982975
2024-05-05 00:00:00+00:00,64031.1328125,59384.655325500375,0.5496819206200446,True,64360.577907283245,-7.731320543689181
2024-05-06 00:00:00+00:00,63161.94921875,58906.880818316444,0.5496819206200446,True,64360.577907283245,-8.473660843790595
2024-05-07 00:00:00+00:00,62334.81640625,58452.220865333584,0.5496819206200446,True,64360.577907283245,-9.180086994341691
2024-05-08 00:00:00+00:00,61187.94140625,57821.80441262247,0.5496819206200446,True,64360.577907283245,-10.159594129313787
2024-05-09 00:00:00+00:00,63049.9609375,58845.322884792,0.5496819206200446,True,64360.577907283245,-8.569306245876822
2024-05-10 00:00:00+00:00,60792.77734375,57604.58987178745,0.5496819206200446,True,64360.577907283245,-10.497090385403865
2024-05-11 00:00:00+00:00,60793.7109375,57605.10305139302,0.5496819206200446,True,64360.577907283245,-10.496293034568527
2024-05-12 00:00:00+00:00,61448.39453125,57964.97078660396,0.5496819206200446,True,64360.577907283245,-9.937149927231365
2024-05-13 00:00:00+00:00,62901.44921875,58763.68867799492,0.5496819206200446,True,64360.577907283245,-8.696145080224587
2024-05-14 00:00:00+00:00,61552.7890625,58022.35457304369,0.5496819206200446,True,64360.577907283245,-9.847990090098776
2024-05-15 00:00:00+00:00,66267.4921875,60613.941641947014,0.5496819206200446,True,64360.577907283245,-5.821321664845165
2024-05-16 00:00:00+00:00,65231.58203125,60044.520557669704,0.5496819206200446,True,64360.577907283245,-6.706057481073553
2024-05-17 00:00:00+00:00,67051.875,61045.10269282337,0.5496819206200446,True,64360.577907283245,-5.151406842921909
2024-05-18 00:00:00+00:00,66940.8046875,60984.0493501245,0.5496819206200446,True,64360.577907283245,-5.24626823895664
2024-05-19 00:00:00+00:00,66278.3671875,60619.91943283376,0.5496819206200446,True,64360.577907283245,-5.812033695281936
2024-05-20 00:00:00+00:00,71448.1953125,63461.68048585928,0.5496819206200446,True,64360.577907283245,-1.3966584058939007
2024-05-21 00:00:00+00:00,70136.53125,62740.68246477599,0.5496819206200446,True,64360.577907283245,-2.516906303794918
2024-05-22 00:00:00+00:00,69122.3359375,62183.19763751714,0.5496819206200446,True,64360.577907283245,-3.38309620666054
2024-05-23 00:00:00+00:00,67929.5625,61527.55164352757,0.5496819206200446,True,64360.577907283245,-4.401803644207302
2024-05-24 00:00:00+00:00,68526.1015625,61855.45838112746,0.5496819206200446,True,64360.577907283245,-3.892319813791325
2024-05-25 00:00:00+00:00,69265.9453125,62262.13711458619,0.5496819206200446,True,64360.577907283245,-3.2604442982473385
2024-05-26 00:00:00+00:00,68518.09375,61851.05663137249,0.5496819206200446,True,64360.577907283245,-3.8991590155171174
2024-05-27 00:00:00+00:00,69394.5546875,62332.83136284594,0.5496819206200446,True,64360.577907283245,-3.150603382335139
2024-05-28 00:00:00+00:00,68296.21875,61729.095955234916,0.5496819206200446,True,64360.577907283245,-4.088654946261044
