date,market_cap,realized_cap,mvrv,mvrv_z_score
2014-07-19 00:00:00+00:00,8204209766.049146,4627970461.17995,1.772744626368552,2.4164782333034944
2014-07-20 00:00:00+00:00,8155455986.217747,4631668272.5720625,1.760803128866751,2.386679885800714
2014-07-21 00:00:00+00:00,8106428368.504002,4638545666.026526,1.7476228439178296,2.358333888532279
2014-07-22 00:00:00+00:00,8089291599.24513,4641811902.428946,1.7427012919270173,2.357289243992226
2014-07-23 00:00:00+00:00,8090895378.982157,4648167559.117301,1.7406634498603657,2.3706473821207514
2014-07-24 00:00:00+00:00,7872516830.5178385,4650591405.04003,1.6927990754006212,2.249612034122588
2014-07-25 00:00:00+00:00,7857977844.637789,4653459623.226877,1.6886313583588768,2.2729558083359676
2014-07-26 00:00:00+00:00,7770155179.104973,4655163984.520516,1.6691474682615937,2.2233148779095657
2014-07-27 00:00:00+00:00,7731559647.227797,4657703211.953747,1.6599511165471346,2.2109597675846655
2014-07-28 00:00:00+00:00,7680407552.468035,4659016611.350545,1.6485040069950847,2.1925019714723244
2014-07-29 00:00:00+00:00,7638387993.689982,4659325258.939666,1.6393764266691846,2.18594724016286
2014-07-30 00:00:00+00:00,7363607117.266952,4658236941.267712,1.580771268209253,2.015822673174427
2014-07-31 00:00:00+00:00,7615187932.454973,4663003092.839411,1.6331080595140477,2.224602004561283
2014-08-01 00:00:00+00:00,7807670878.872717,4670435828.976589,1.6717221186151219,2.3863021681850283
2014-08-02 00:00:00+00:00,7721730033.748468,4673647139.072064,1.6521850717385544,2.3394938184274663
2014-08-03 00:00:00+00:00,7684663690.325994,4675442351.872034,1.6436228087058062,2.337240896584117
2014-08-04 00:00:00+00:00,7697736644.3016205,4681832099.189061,1.6441718714421525,2.365285735955674
2014-08-05 00:00:00+00:00,7624684694.6667,4710671232.507182,1.6185983521946148,2.3035359883919524
2014-08-06 00:00:00+00:00,7631872806.490932,4713455925.216074,1.619167109564321,2.329551534685493
2014-08-07 00:00:00+00:00,7684003054.893186,4717208640.38032,1.6289300814715864,2.3993503988194753
2014-08-08 00:00:00+00:00,7725373119.050059,4720342272.387201,1.636612913483313,2.460686472976651
2014-08-09 00:00:00+00:00,7727451082.260735,4724457520.395166,1.6356271696595528,2.4894496792571115
2014-08-10 00:00:00+00:00,7735241242.426252,4728091484.895105,1.6360176758715703,2.5234263798696484
2014-08-11 00:00:00+00:00,7528750393.807314,4729662484.093387,1.5918155722797787,2.3768147028588524
2014-08-12 00:00:00+00:00,7463818388.651985,4731494564.272166,1.5774758455841373,2.341147405716164
2014-08-13 00:00:00+00:00,7203960811.173462,4731736662.620846,1.522477120944276,2.14353599633932
2014-08-14 00:00:00+00:00,6637890303.918651,4723469978.416493,1.4052995645679855,1.6809623987374949
2014-08-15 00:00:00+00:00,6577079233.508922,4722442835.88162,1.3927281837136445,1.636904866054669
2014-08-16 00:00:00+00:00,6860784727.658821,4725151408.758606,1.4519714045441117,1.9057421954160583
2014-08-17 00:00:00+00:00,6547529019.656276,4726711036.154314,1.3852188063908795,1.6428745655952353
2014-08-18 00:00:00+00:00,6170930387.993115,4716063621.738095,1.3084917598543406,1.327047283430716
2014-08-19 00:00:00+00:00,6407900293.38721,4716753759.995212,1.3585403477568256,1.5627113260177976
2014-08-20 00:00:00+00:00,6782945022.741427,4720704886.331141,1.436850043810518,1.9367676443849458
2014-08-21 00:00:00+00:00,6840226845.525137,4721179627.686914,1.448838507522838,2.0249717635808837
2014-08-22 00:00:00+00:00,6800781531.593973,4722823392.929489,1.439982181373833,2.0197117130582716
2014-08-23 00:00:00+00:00,6552013007.6780815,4720665800.718424,1.387942566635611,1.8088620452684416
2014-08-24 00:00:00+00:00,6702866072.334486,4722432716.666674,1.419367193666594,1.985355643321023
2014-08-25 00:00:00+00:00,6614667025.942611,4723101737.7351675,1.400492175109167,1.9193993469318842
2014-08-26 00:00:00+00:00,6751941118.805074,4725967503.998312,1.4286897049318952,2.0689890590961024
2014-08-27 00:00:00+00:00,6731803470.867446,4726972018.149877,1.4241259404582334,2.0543728633500606
2014-08-28 00:00:00+00:00,6682832259.805304,4707456183.666993,1.4196270765072827,2.0327560422294324
2014-08-29 00:00:00+00:00,6719069017.947292,4706712633.8036,1.427550296929316,2.0796906588920545
2014-08-30 00:00:00+00:00,6621120334.482542,4708044665.389643,1.4063418690898446,1.9830732938394517
2014-08-31 00:00:00+00:00,6322686205.265619,4709067098.560474,1.34266216066414,1.673929801316022
2014-09-01 00:00:00+00:00,6271843933.857899,4710831944.068227,1.3313665204625402,1.6171557268351455
2014-09-02 00:00:00+00:00,6272122810.292736,4708484272.997054,1.3320895741891035,1.6228132078762632
2014-09-03 00:00:00+00:00,6267892342.198352,4709184489.960875,1.3309931593379616,1.6190854865810793
2014-09-04 00:00:00+00:00,6476075980.695105,4712311580.67827,1.3742885778709406,1.8321616833809953
2014-09-05 00:00:00+00:00,6334872080.810288,4714655761.010724,1.3436552745162085,1.6829620876325397
2014-09-06 00:00:00+00:00,6362067497.940154,4717329396.713148,1.3486587352524069,1.7083118330565186
2014-09-07 00:00:00+00:00,6333781569.223851,4715546827.536808,1.343170113853442,1.6802975101911164
2014-09-08 00:00:00+00:00,6211141850.891306,4714910991.06666,1.3173402133485774,1.5505284605474703
2014-09-09 00:00:00+00:00,6272952283.811393,4712523079.880523,1.331123938807411,1.6144039743905394
2014-09-10 00:00:00+00:00,6331347487.483828,4711751033.178859,1.3437355757764395,1.674282286553787
2014-09-11 00:00:00+00:00,6326647559.46915,4712371730.613286,1.3425612241854645,1.6676710819312401
2014-09-12 00:00:00+00:00,6285080622.479268,4710677824.107827,1.3342200118874874,1.6243286996275843
2014-09-13 00:00:00+00:00,6339800916.430825,4712566142.339937,1.3452969624067526,1.6773222603879232
2014-09-14 00:00:00+00:00,6311000675.694806,4714246480.269742,1.3387082542476014,1.643852880492773
2014-09-15 00:00:00+00:00,6273163405.083723,4713893544.602743,1.330781729737256,1.6030152738651737
2014-09-16 00:00:00+00:00,6162628008.039854,4713607330.584695,1.3074122589832735,1.486771596537292
2014-09-17 00:00:00+00:00,6060691069.1306095,4714266580.33822,1.2856063537874416,1.3780717611430497
2014-09-18 00:00:00+00:00,5671343316.691176,4706378788.413533,1.205033332772376,0.9829163678802576
2014-09-19 00:00:00+00:00,5234786700.077503,4694356087.549867,1.1151234807178219,0.5488392641436357
2014-09-20 00:00:00+00:00,5464482172.793501,4685685504.353813,1.1662076269771096,0.7901797166556028
2014-09-21 00:00:00+00:00,5324715500.714623,4684307849.983221,1.136713399554578,0.6483376546538057
2014-09-22 00:00:00+00:00,5332743727.964326,4682578607.617168,1.1388476680967046,0.6568335519889903
2014-09-23 00:00:00+00:00,5834698972.616527,4684171404.644231,1.2456202962239125,1.1611584776839625
2014-09-24 00:00:00+00:00,5639528633.478035,4682769155.355449,1.2043148928296814,0.9630339227306938
2014-09-25 00:00:00+00:00,5452786187.234508,4681084034.457774,1.1648554367099975,0.7746856907235578
2014-09-26 00:00:00+00:00,5397697184.168389,4675216005.488159,1.1545342884333305,0.7226020620614954
2014-09-27 00:00:00+00:00,5336459764.17459,4673683463.829335,1.1418102670997354,0.6604863596326411
2014-09-28 00:00:00+00:00,5003993225.188914,4672092123.555959,1.0710390747561596,0.3287138515139817
2014-09-29 00:00:00+00:00,4972153983.458165,4660468810.94487,1.0668785019612874,0.30697382477749974
2014-09-30 00:00:00+00:00,5189547431.442713,4658356868.475028,1.114029598411076,0.5208555082443891
2014-10-01 00:00:00+00:00,5106312655.53271,4654416628.275799,1.0970897243086537,0.44117399504603316
2014-10-02 00:00:00+00:00,4969125807.051179,4650856438.804317,1.0684324215194836,0.3090376501288159
2014-10-03 00:00:00+00:00,4772213722.0931835,4635864178.006044,1.0294118936301073,0.13138672764897436
2014-10-04 00:00:00+00:00,4388682580.260336,4627190169.465041,0.9484552005710456,-0.22716146133076373
2014-10-05 00:00:00+00:00,4309969413.808049,4625776021.364571,0.9317289453492906,-0.29714017890429467
2014-10-06 00:00:00+00:00,4364384310.694091,4589875774.009883,0.9508719899147087,-0.2096261725375864
2014-10-07 00:00:00+00:00,4455868952.722568,4586366284.182778,0.9715466835018688,-0.11997772297490586
2014-10-08 00:00:00+00:00,4735489718.929568,4588876557.353168,1.0319496852321008,0.1336812721227039
2014-10-09 00:00:00+00:00,4834490053.511129,4584069519.103516,1.0546284329598448,0.22666211465827407
2014-10-10 00:00:00+00:00,4798109635.995668,4580807848.722804,1.047437437772783,0.19535232801471247
2014-10-11 00:00:00+00:00,4839760837.727771,4579008383.757886,1.056945179418058,0.23294221095785286
2014-10-12 00:00:00+00:00,5054628618.96669,4578737290.95641,1.1039350584603806,0.42312522247870926
2014-10-13 00:00:00+00:00,5245064708.897221,4587429026.911542,1.1433560449933386,0.5827388456256125
2014-10-14 00:00:00+00:00,5365291551.155063,4590251221.780019,1.1688448609735345,0.6846464007986792
2014-10-15 00:00:00+00:00,5283069667.50673,4581669904.845347,1.1530882357804995,0.617556551908037
2014-10-16 00:00:00+00:00,5119758564.702795,4582292208.316685,1.1172920302661251,0.471736904830391
2014-10-17 00:00:00+00:00,5119499232.526595,4578604393.725165,1.1181353076808098,0.47334428339060747
2014-10-18 00:00:00+00:00,5242894153.666234,4580965142.035622,1.1444955355710202,0.5774494347524385
2014-10-19 00:00:00+00:00,5209233125.406047,4582011837.002318,1.1368877494681626,0.5463001659807837
2014-10-20 00:00:00+00:00,5110107339.437175,4581406680.671181,1.1154013811951178,0.45924972812193443
2014-10-21 00:00:00+00:00,5165387968.708736,4581845089.68221,1.127359801041855,0.5056827171116527
2014-10-22 00:00:00+00:00,5107553013.098543,4580855550.088151,1.11497796803487,0.4549545797322832
2014-10-23 00:00:00+00:00,4794571841.573631,4576314256.934529,1.0476928751797092,0.18757670260138462
2014-10-24 00:00:00+00:00,4797920118.279345,4571370297.290266,1.0495584050855318,0.19382056831586042
2014-10-25 00:00:00+00:00,4642538389.7121725,4568823585.863901,1.0161343073250513,0.06270267158494448
2014-10-26 00:00:00+00:00,4741251517.256755,4568305047.905486,1.0378579073721363,0.14644287985839427
2014-10-27 00:00:00+00:00,4701468719.300908,4565054905.994981,1.0298821845771853,0.11556438586849249
2014-10-28 00:00:00+00:00,4764991907.390335,4564657232.892002,1.0438882186059364,0.1691665830326693
2014-10-29 00:00:00+00:00,4483405058.008984,4558369811.67551,0.9835544818073959,-0.06296275484227147
2014-10-30 00:00:00+00:00,4632838862.435348,4556610889.981135,1.0167290941216462,0.06378371705822491
2014-10-31 00:00:00+00:00,4534584097.182944,4549336978.896275,0.996757135867981,-0.012263801856389608
2014-11-01 00:00:00+00:00,4363577474.228034,4547129103.542219,0.9596335126769991,-0.1512516405981939
2014-11-02 00:00:00+00:00,4363182675.130129,4545901929.100799,0.9598057202244105,-0.14929024901368754
2014-11-03 00:00:00+00:00,4379538202.27434,4542868751.81488,0.9640468262537213,-0.13237650027218836
2014-11-04 00:00:00+00:00,4438697512.256594,4538302987.750976,0.9780522640812611,-0.08014841114836432
