date,price,z_score,total_value,position,cash,borrowed,peak,dd
2020-05-20,9522.9814453125,3.127822486610353,19834.220961141804,2.5123393156400393,1909.2602739726053,6000.0,20927.94747964631,-5.226152825393996
2020-05-21,9081.76171875,2.761779280991073,18724.41222676974,2.5123393156400393,1907.9452054794547,6000.0,20927.94747964631,-10.52915129407527
2020-05-22,9182.5771484375,2.83923779463271,18976.379725903636,2.5123393156400393,1906.630136986304,6000.0,20927.94747964631,-9.325175130722647
2020-05-23,9209.287109375,2.8556744533868357,19042.169142392977,2.5123393156400393,1905.3150684931534,6000.0,20927.94747964631,-9.010813597880858
2020-05-24,8790.3681640625,2.549102190209325,17988.387537524774,2.5123393156400393,1904.0000000000027,6000.0,20927.94747964631,-14.046097664285695
2020-05-25,8906.9345703125,2.638168078535002,18279.926834336366,2.5123393156400393,1902.684931506852,6000.0,20927.94747964631,-12.653035601724941
2020-05-26,8835.052734375,2.576261732891915,18098.020203337048,2.5123393156400393,1901.3698630137014,6000.0,20927.94747964631,-13.522239957174673
2020-05-27,9181.017578125,2.844043407303094,18965.886213626283,2.5123393156400393,1900.0547945205508,6000.0,20927.94747964631,-9.375316274700376
2020-05-28,9525.7509765625,3.1605449283478624,19830.658415441867,2.5123393156400393,1898.7397260274001,6000.0,20927.94747964631,-5.243175735564243
2020-05-29,9439.1240234375,3.037694832791424,19611.707046818672,2.5123393156400393,1897.4246575342495,6000.0,20927.94747964631,-6.289390940548575
2020-05-30,9700.4140625,3.2343573603322144,20266.84121624736,2.5123393156400393,1896.1095890410988,6000.0,20927.94747964631,-3.1589636969507646
2020-05-31,9461.05859375,3.0153570565161716,19664.183993200135,2.5123393156400393,1894.7945205479482,6000.0,20927.94747964631,-6.038640376344896
2020-06-01,10167.2685546875,3.5947176095952167,21437.107974666884,2.5123393156400393,1893.4794520547975,6000.0,21437.107974666884,0.0
2020-06-02,9529.8037109375,3.0308748797494083,19834.264916882275,2.5123393156400393,1892.164383561647,6000.0,21437.107974666884,-7.476955658751891
2020-06-03,9656.7177734375,3.11936899244478,20151.80103731547,2.5123393156400393,1890.8493150684963,6000.0,21437.107974666884,-5.995710516877163
2020-06-04,9800.63671875,3.235682158488603,20512.059193396362,2.5123393156400393,1889.5342465753456,6000.0,21437.107974666884,-4.31517526694221
2020-06-05,9665.533203125,3.0855237642340163,20171.318250917335,2.5123393156400393,1888.219178082195,6000.0,21437.107974666884,-5.904666456153437
2020-06-06,9653.6796875,3.092321242209106,20140.22312909094,2.5123393156400393,1886.9041095890443,6000.0,21437.107974666884,-6.049719239687209
2020-06-07,9758.8525390625,3.1391656225623468,20403.137950516233,2.5123393156400393,1885.5890410958937,6000.0,21437.107974666884,-4.82327198879875
