date,price,total_value,position,position_levels,peak,dd
2015-02-11 00:00:00+00:00,219.18499755859375,6684.446580798911,33.28450086799557,4,11834.587866187529,-43.51770711089171
2015-02-12 00:00:00+00:00,221.76400756835938,6770.287641707524,33.28450086799557,4,11834.587866187529,-42.79236659308738
2015-02-13 00:00:00+00:00,235.427001953125,7225.053590166675,33.28450086799557,4,11834.587866187529,-38.94968146031264
2015-02-14 00:00:00+00:00,257.3210144042969,7953.784866601611,33.28450086799557,4,11834.587866187529,-32.79204179702546
2015-02-15 00:00:00+00:00,234.8249969482422,7205.016154059114,33.28450086799557,4,11834.587866187529,-39.11899395631269
2015-02-16 00:00:00+00:00,233.84300231933594,7172.330952980918,33.28450086799557,4,11834.587866187529,-39.39517764304319
2015-02-17 00:00:00+00:00,243.61000061035156,7497.420616075939,33.28450086799557,4,11834.587866187529,-36.64823227603272
2015-02-18 00:00:00+00:00,236.3260040283203,7254.976425518842,33.28450086799557,4,11834.587866187529,-38.69683923470664
2015-02-19 00:00:00+00:00,240.2830047607422,7386.683219831797,33.28450086799557,4,11834.587866187529,-37.583942057363835
2015-02-20 00:00:00+00:00,243.7790069580078,7503.045908001201,33.28450086799557,4,11834.587866187529,-36.600699637052244
2015-02-21 00:00:00+00:00,244.53399658203125,7528.175360797335,33.28450086799557,4,11834.587866187529,-36.3883605756479
2015-02-22 00:00:00+00:00,235.9770050048828,7243.360167220308,33.28450086799557,4,11834.587866187529,-38.79499439169122
2015-02-23 00:00:00+00:00,238.89199829101562,7340.384263782797,33.28450086799557,4,11834.587866187529,-37.975159365245595
2015-02-24 00:00:00+00:00,238.73500061035156,7335.15867434446,33.28450086799557,4,11834.587866187529,-38.01931459479327
2015-02-25 00:00:00+00:00,237.47000122070312,7293.053801061693,33.28450086799557,4,11834.587866187529,-38.37509270687324
2015-02-26 00:00:00+00:00,236.42599487304688,7258.304570876935,33.28450086799557,4,11834.587866187529,-38.66871704409279
2015-02-27 00:00:00+00:00,253.8280029296875,7837.521723143058,33.28450086799557,4,11834.587866187529,-33.774443083602804
2015-02-28 00:00:00+00:00,254.26300048828125,7852.000399759647,33.28450086799557,4,11834.587866187529,-33.65210104026089
2015-03-01 00:00:00+00:00,260.2019958496094,8049.676896018795,33.28450086799557,4,11834.587866187529,-31.981772521057213
2015-03-02 00:00:00+00:00,275.6700134277344,8564.522140524066,33.28450086799557,4,11834.587866187529,-27.631428847694234
2015-03-03 00:00:00+00:00,281.7019958496094,8765.2936646807,33.28450086799557,4,11834.587866187529,-25.93494793575428
2015-03-04 00:00:00+00:00,273.0920104980469,8478.714599773188,33.28450086799557,4,11834.587866187529,-28.356486126588067
2015-03-05 00:00:00+00:00,276.1780090332031,8581.430520695229,33.28450086799557,4,11834.587866187529,-27.48855627483962
2015-03-06 00:00:00+00:00,272.7229919433594,8466.432001369385,33.28450086799557,4,11834.587866187529,-28.460271729793522
2015-03-07 00:00:00+00:00,276.260986328125,8584.19237854008,33.28450086799557,4,11834.587866187529,-27.465219105213777
2015-03-08 00:00:00+00:00,274.35400390625,8520.719420463929,33.28450086799557,4,11834.587866187529,-28.001553439740956
2015-03-09 00:00:00+00:00,289.60699462890625,9028.40760341171,33.28450086799557,4,11834.587866187529,-23.71168556526861
2015-03-10 00:00:00+00:00,291.760009765625,9100.069637598632,33.28450086799557,4,11834.587866187529,-23.10615510660628
2015-03-11 00:00:00+00:00,296.3789978027344,9253.81034892906,33.28450086799557,4,11834.587866187529,-21.807075552094037
2015-03-12 00:00:00+00:00,294.35400390625,9186.40943782384,33.28450086799557,4,11834.587866187529,-22.376600337133578
2015-03-13 00:00:00+00:00,285.3370056152344,8886.283150379817,33.28450086799557,4,11834.587866187529,-24.91260996279626
2015-03-14 00:00:00+00:00,281.885009765625,8771.385191527177,33.28450086799557,4,11834.587866187529,-25.88347570101866
2015-03-15 00:00:00+00:00,286.39300537109375,8921.431575170322,33.28450086799557,4,11834.587866187529,-24.615612507642567
2015-03-16 00:00:00+00:00,290.5929870605469,9061.22586935849,33.28450086799557,4,11834.587866187529,-23.434377505893387
2015-03-17 00:00:00+00:00,285.5050048828125,8891.874922147343,33.28450086799557,4,11834.587866187529,-24.865360562726302
2015-03-18 00:00:00+00:00,256.29901123046875,7919.768001075236,33.28450086799557,4,11834.587866187529,-33.079477793200404
2015-03-19 00:00:00+00:00,260.9280090332031,8073.841882458297,33.28450086799557,4,11834.587866187529,-31.777583015577736
2015-03-20 00:00:00+00:00,261.7489929199219,8101.167921348397,33.28450086799557,4,11834.587866187529,-31.54668322253828
2015-03-21 00:00:00+00:00,260.0249938964844,8043.785474356368,33.28450086799557,4,11834.587866187529,-32.03155390532712
2015-03-22 00:00:00+00:00,267.9599914550781,8307.897907482924,33.28450086799557,4,11834.587866187529,-29.79985444850743
2015-03-23 00:00:00+00:00,266.739990234375,8267.290775793475,33.28450086799557,4,11834.587866187529,-30.14297693108637
2015-03-24 00:00:00+00:00,245.59500122070312,7563.490370614158,33.28450086799557,4,11834.587866187529,-36.089955508938985
2015-03-25 00:00:00+00:00,246.19700622558594,7583.527806721717,33.28450086799557,4,11834.587866187529,-35.92064301293895
