date,price,account_value,positions
2021-03-15 00:00:00+00:00,55907.19921875,100000.0,0
2021-03-16 00:00:00+00:00,56804.90234375,100000.0,0
2021-03-17 00:00:00+00:00,58870.89453125,100000.0,0
2021-03-18 00:00:00+00:00,57858.921875,100000.0,0
2021-03-19 00:00:00+00:00,58346.65234375,100000.0,0
2021-03-20 00:00:00+00:00,58313.64453125,100000.0,0
2021-03-21 00:00:00+00:00,57523.421875,100000.0,0
2021-03-22 00:00:00+00:00,54529.14453125,100000.0,0
2021-03-23 00:00:00+00:00,54738.9453125,100000.0,0
2021-03-25 00:00:00+00:00,51704.16015625,100000.0,0
2021-03-26 00:00:00+00:00,55137.3125,100000.0,0
2021-03-27 00:00:00+00:00,55973.51171875,100000.0,0
2021-03-28 00:00:00+00:00,55950.74609375,100000.0,0
2021-03-29 00:00:00+00:00,57750.19921875,100000.0,0
2021-03-30 00:00:00+00:00,58917.69140625,100000.0,0
2021-03-31 00:00:00+00:00,58918.83203125,100000.0,0
2021-04-01 00:00:00+00:00,59095.80859375,100000.0,0
2021-04-02 00:00:00+00:00,59384.3125,100000.0,0
2021-04-03 00:00:00+00:00,57603.890625,100000.0,0
2021-04-04 00:00:00+00:00,58758.5546875,100000.0,0
2021-04-05 00:00:00+00:00,59057.87890625,100000.0,0
2021-04-06 00:00:00+00:00,58192.359375,100000.0,0
2021-04-07 00:00:00+00:00,56048.9375,100000.0,0
2021-04-08 00:00:00+00:00,58323.953125,100000.0,0
2021-04-09 00:00:00+00:00,58245.00390625,100000.0,0
2021-04-10 00:00:00+00:00,59793.234375,100000.0,0
2021-04-11 00:00:00+00:00,60204.96484375,100000.0,0
2021-04-12 00:00:00+00:00,59893.453125,100000.0,0
2021-04-13 00:00:00+00:00,63503.45703125,100000.0,0
2021-04-14 00:00:00+00:00,63109.6953125,100000.0,0
2021-04-15 00:00:00+00:00,63314.01171875,100000.0,0
2021-04-16 00:00:00+00:00,61572.7890625,100000.0,0
2021-04-17 00:00:00+00:00,60683.8203125,100000.0,0
2021-04-19 00:00:00+00:00,55724.265625,100000.0,0
2021-04-20 00:00:00+00:00,56473.03125,100000.0,0
2021-04-21 00:00:00+00:00,53906.08984375,100000.0,0
2021-04-22 00:00:00+00:00,51762.2734375,100000.0,0
2021-04-23 00:00:00+00:00,51093.65234375,100000.0,0
2021-04-24 00:00:00+00:00,50050.8671875,100000.0,0
2021-04-25 00:00:00+00:00,49004.25390625,100000.0,0
2021-04-26 00:00:00+00:00,54021.75390625,100000.0,0
2021-04-27 00:00:00+00:00,55033.1171875,100000.0,0
2021-04-28 00:00:00+00:00,54824.703125,100000.0,0
2021-04-29 00:00:00+00:00,53555.109375,100000.0,0
2021-04-30 00:00:00+00:00,57750.17578125,100000.0,0
2021-05-01 00:00:00+00:00,57828.05078125,100000.0,0
2021-05-02 00:00:00+00:00,56631.078125,100000.0,0
2021-05-03 00:00:00+00:00,57200.29296875,100000.0,0
2021-05-04 00:00:00+00:00,53333.5390625,100000.0,0
2021-05-05 00:00:00+00:00,57424.0078125,100000.0,0
2021-05-06 00:00:00+00:00,56396.515625,100000.0,0
2021-05-07 00:00:00+00:00,57356.40234375,100000.0,0
2021-05-08 00:00:00+00:00,58803.77734375,100000.0,0
2021-05-09 00:00:00+00:00,58232.31640625,100000.0,0
2021-05-10 00:00:00+00:00,55859.796875,100000.0,0
2021-05-11 00:00:00+00:00,56704.57421875,100000.0,0
2021-05-13 00:00:00+00:00,49716.19140625,100000.0,0
2021-05-14 00:00:00+00:00,49880.53515625,100000.0,0
2021-05-15 00:00:00+00:00,46760.1875,100000.0,0
2021-05-16 00:00:00+00:00,46456.05859375,100000.0,0
2021-05-17 00:00:00+00:00,43537.51171875,100000.0,0
2021-05-18 00:00:00+00:00,42909.40234375,100000.0,0
2021-05-19 00:00:00+00:00,37002.44140625,100000.0,0
2021-05-20 00:00:00+00:00,40782.73828125,100000.0,0
2021-05-21 00:00:00+00:00,37304.69140625,100000.0,0
2021-05-22 00:00:00+00:00,37536.6328125,100000.0,0
2021-05-23 00:00:00+00:00,34770.58203125,100000.0,0
2021-05-24 00:00:00+00:00,38705.98046875,100000.0,1
2021-05-25 00:00:00+00:00,38402.22265625,99882.28260510857,2
2021-05-26 00:00:00+00:00,39294.19921875,100576.36471479136,3
2021-05-27 00:00:00+00:00,38436.96875,99582.46962024251,4
2021-05-28 00:00:00+00:00,35697.60546875,95331.1851136316,4
2021-05-29 00:00:00+00:00,34616.06640625,93652.71833590555,4
2021-05-30 00:00:00+00:00,35678.12890625,95300.95896255298,4
2021-05-31 00:00:00+00:00,37332.85546875,97868.96936335813,4
2021-06-01 00:00:00+00:00,36684.92578125,96863.43152151883,4
2021-06-02 00:00:00+00:00,37575.1796875,98245.03821256838,4
2021-06-03 00:00:00+00:00,39208.765625,100780.23996322563,4
2021-06-04 00:00:00+00:00,36894.40625,97188.52935623466,4
2021-06-05 00:00:00+00:00,35551.95703125,95105.14976082023,4
2021-06-06 00:00:00+00:00,35862.37890625,95586.90101912664,4
2021-06-08 00:00:00+00:00,33472.6328125,94097.8798240468,3
2021-06-09 00:00:00+00:00,37345.12109375,98631.16159876992,4
2021-06-10 00:00:00+00:00,36702.59765625,97636.15593267904,4
2021-06-11 00:00:00+00:00,37334.3984375,98614.55659558775,4
2021-06-12 00:00:00+00:00,35552.515625,95855.14987005887,4
2021-06-13 00:00:00+00:00,39097.859375,101345.43538122339,4
2021-06-14 00:00:00+00:00,40218.4765625,103080.8124678862,4
2021-06-15 00:00:00+00:00,40406.26953125,103371.62686787962,4
2021-06-17 00:00:00+00:00,38053.50390625,99728.15646473368,4
2021-06-18 00:00:00+00:00,35787.24609375,96218.65123480157,4
2021-06-19 00:00:00+00:00,35615.87109375,95953.2615445985,4
2021-06-20 00:00:00+00:00,35698.296875,96080.90532315828,4
2021-06-21 00:00:00+00:00,31676.693359375,100000.0,0
2021-06-22 00:00:00+00:00,32505.66015625,100000.0,0
2021-06-23 00:00:00+00:00,33723.02734375,100000.0,0
2021-06-24 00:00:00+00:00,34662.4375,100000.0,0
2021-06-25 00:00:00+00:00,31637.779296875,100000.0,0
2021-06-26 00:00:00+00:00,32186.27734375,100000.0,0
2021-06-27 00:00:00+00:00,34649.64453125,100000.0,1
2021-06-28 00:00:00+00:00,34434.3359375,99906.7918603512,2
2021-06-29 00:00:00+00:00,35867.77734375,101151.7594955203,2
2021-06-30 00:00:00+00:00,35040.8359375,100433.54716924478,2
2021-07-01 00:00:00+00:00,33572.1171875,99157.94057594876,2
2021-07-02 00:00:00+00:00,33897.046875,99440.14739855017,2
2021-07-03 00:00:00+00:00,34668.546875,100110.20794399352,2
2021-07-04 00:00:00+00:00,35287.78125,100648.02326877612,2
2021-07-05 00:00:00+00:00,33746.00390625,99308.96407512047,2
2021-07-06 00:00:00+00:00,34235.1953125,99733.83492476153,2
2021-07-07 00:00:00+00:00,33855.328125,99403.91397226343,2
2021-07-08 00:00:00+00:00,32877.37109375,98554.54207105859,2
2021-07-09 00:00:00+00:00,33798.01171875,99354.1337228341,2
2021-07-10 00:00:00+00:00,33520.51953125,99113.12715574075,2
2021-07-11 00:00:00+00:00,34240.1875,99738.17072240147,2
2021-07-12 00:00:00+00:00,33155.84765625,98796.40358416544,2
2021-07-13 00:00:00+00:00,32702.025390625,98402.2514197597,2
2021-07-14 00:00:00+00:00,32822.34765625,98506.75330301786,2
2021-07-15 00:00:00+00:00,31780.73046875,97602.09150029664,2
2021-07-16 00:00:00+00:00,31421.5390625,97290.1278067251,2
2021-07-17 00:00:00+00:00,31533.068359375,97386.99285079118,2
2021-07-18 00:00:00+00:00,31796.810546875,97616.05731483872,2
2021-07-20 00:00:00+00:00,29807.34765625,97984.42971734019,1
2021-07-21 00:00:00+00:00,32110.693359375,98987.79408044522,2
2021-07-22 00:00:00+00:00,32313.10546875,99168.61497104677,3
2021-07-23 00:00:00+00:00,33581.55078125,100884.6180148773,4
2021-07-24 00:00:00+00:00,34292.4453125,102161.24230692134,4
2021-07-25 00:00:00+00:00,35350.1875,104060.73556776825,4
2021-07-26 00:00:00+00:00,37337.53515625,107629.61418924874,4
2021-07-27 00:00:00+00:00,39406.94140625,111345.8536210143,4
2021-07-28 00:00:00+00:00,39995.90625,112403.51659862802,4
2021-07-29 00:00:00+00:00,40008.421875,112425.99215611615,4
2021-07-30 00:00:00+00:00,42235.546875,116425.462895354,4
2021-07-31 00:00:00+00:00,41626.1953125,115331.18945128255,4
2021-08-01 00:00:00+00:00,39974.89453125,112365.7837572645,4
2021-08-02 00:00:00+00:00,39201.9453125,110977.72166676336,4
2021-08-03 00:00:00+00:00,38152.98046875,109093.99075849942,4
2021-08-04 00:00:00+00:00,39747.50390625,111957.43570717098,4
2021-08-05 00:00:00+00:00,40869.5546875,113972.41433097897,4
2021-08-06 00:00:00+00:00,42816.5,117468.73842964429,4
2021-08-07 00:00:00+00:00,44555.80078125,120592.17451039545,4
2021-08-08 00:00:00+00:00,43798.1171875,119231.52642696782,4
2021-08-09 00:00:00+00:00,46365.40234375,123841.85672351674,4
2021-08-10 00:00:00+00:00,45585.03125,122440.46643100952,4
2021-08-11 00:00:00+00:00,45593.63671875,122455.92013049341,4
2021-08-12 00:00:00+00:00,44428.2890625,120363.18898508791,4
2021-08-13 00:00:00+00:00,47793.3203125,126406.11159652457,4
2021-08-14 00:00:00+00:00,47096.9453125,125155.56147651034,4
2021-08-15 00:00:00+00:00,47047.00390625,125065.87670669577,4
2021-08-16 00:00:00+00:00,46004.484375,123193.72028964764,4
2021-08-17 00:00:00+00:00,44695.359375,120842.79381201178,4
2021-08-18 00:00:00+00:00,44801.1875,121032.8399429321,4
2021-08-19 00:00:00+00:00,46717.578125,124474.29393839135,4
2021-08-20 00:00:00+00:00,49339.17578125,113472.72435266624,2
2021-08-21 00:00:00+00:00,48905.4921875,113091.70210568659,2
2021-08-22 00:00:00+00:00,49321.65234375,113457.32875175517,2
2021-08-23 00:00:00+00:00,49546.1484375,113654.56472588815,2
2021-08-24 00:00:00+00:00,47706.1171875,112037.96485563365,2
2021-08-25 00:00:00+00:00,48960.7890625,113140.28438979208,2
2021-08-26 00:00:00+00:00,46942.21875,111366.8251046375,2
2021-08-27 00:00:00+00:00,49058.66796875,113226.27805274993,2
2021-08-28 00:00:00+00:00,48902.40234375,113088.98745559283,2
2021-08-29 00:00:00+00:00,48829.83203125,113025.2292135674,2
2021-08-30 00:00:00+00:00,47054.984375,111465.8978213341,2
2021-08-31 00:00:00+00:00,47166.6875,111564.03705531833,2
2021-09-01 00:00:00+00:00,48847.02734375,113040.3365330526,2
2021-09-02 00:00:00+00:00,49327.72265625,113462.66195813408,2
2021-09-03 00:00:00+00:00,50025.375,114075.5997483966,2
2021-09-04 00:00:00+00:00,49944.625,114004.65506225443,2
2021-09-05 00:00:00+00:00,51753.41015625,100000.0,0
2021-09-06 00:00:00+00:00,52633.53515625,100000.0,0
2021-09-08 00:00:00+00:00,46091.390625,100000.0,0
2021-09-09 00:00:00+00:00,46391.421875,100000.0,0
2021-09-10 00:00:00+00:00,44883.91015625,100000.0,0
2021-09-11 00:00:00+00:00,45201.45703125,100000.0,0
2021-09-12 00:00:00+00:00,46063.26953125,100000.0,0
2021-09-13 00:00:00+00:00,44963.07421875,100000.0,0
2021-09-14 00:00:00+00:00,47092.4921875,100000.0,0
2021-09-15 00:00:00+00:00,48176.34765625,100000.0,0
2021-09-16 00:00:00+00:00,47783.359375,100000.0,0
2021-09-17 00:00:00+00:00,47267.51953125,100000.0,0
2021-09-18 00:00:00+00:00,48278.36328125,100000.0,0
2021-09-19 00:00:00+00:00,47260.21875,100000.0,0
2021-09-21 00:00:00+00:00,40693.67578125,100000.0,0
2021-09-22 00:00:00+00:00,43574.5078125,100000.0,0
2021-09-23 00:00:00+00:00,44895.09765625,100000.0,0
2021-09-24 00:00:00+00:00,42839.75,100000.0,0
2021-09-25 00:00:00+00:00,42716.59375,100000.0,0
2021-09-26 00:00:00+00:00,43208.5390625,100000.0,0
2021-09-27 00:00:00+00:00,42235.73046875,100000.0,0
2021-09-28 00:00:00+00:00,41034.54296875,100000.0,0
2021-09-29 00:00:00+00:00,41564.36328125,100000.0,0
2021-09-30 00:00:00+00:00,43790.89453125,100000.0,1
2021-10-01 00:00:00+00:00,48116.94140625,101481.83095640334,1
2021-10-02 00:00:00+00:00,47711.48828125,101342.94827451019,1
2021-10-03 00:00:00+00:00,48199.953125,101510.26553839986,1
2021-10-04 00:00:00+00:00,49112.90234375,101822.98439075118,1
2021-10-05 00:00:00+00:00,51514.8125,102645.72739998657,1
2021-10-06 00:00:00+00:00,55361.44921875,103963.34265765331,1
2021-10-07 00:00:00+00:00,53805.984375,103430.53845472478,1
2021-10-08 00:00:00+00:00,53967.84765625,103485.98261143222,1
2021-10-09 00:00:00+00:00,54968.22265625,103828.64802534132,1
2021-10-10 00:00:00+00:00,54771.578125,103761.29000490524,1
2021-10-11 00:00:00+00:00,57484.7890625,104690.66503818886,1
2021-10-12 00:00:00+00:00,56041.05859375,104196.13398868503,1
2021-10-13 00:00:00+00:00,57401.09765625,104661.9976381006,1
2021-10-14 00:00:00+00:00,57321.5234375,104634.74052691284,1
2021-10-15 00:00:00+00:00,61593.94921875,106098.20427673454,1
2021-10-16 00:00:00+00:00,60892.1796875,105857.82227309134,1
2021-10-17 00:00:00+00:00,61553.6171875,106084.38906525678,1
2021-10-18 00:00:00+00:00,62026.078125,106246.22439971066,1
2021-10-19 00:00:00+00:00,64261.9921875,107012.10761119807,1
2021-10-20 00:00:00+00:00,65992.8359375,100000.0,0
2021-10-21 00:00:00+00:00,62210.171875,100000.0,0
2021-10-22 00:00:00+00:00,60692.265625,100000.0,0
2021-10-23 00:00:00+00:00,61393.6171875,100000.0,0
2021-10-24 00:00:00+00:00,60930.8359375,100000.0,0
2021-10-25 00:00:00+00:00,63039.82421875,100000.0,0
2021-10-26 00:00:00+00:00,60363.79296875,100000.0,0
2021-10-28 00:00:00+00:00,60622.13671875,100000.0,0
2021-10-29 00:00:00+00:00,62227.96484375,100000.0,0
2021-10-30 00:00:00+00:00,61888.83203125,100000.0,0
2021-10-31 00:00:00+00:00,61318.95703125,100000.0,0
2021-11-01 00:00:00+00:00,61004.40625,100000.0,0
2021-11-02 00:00:00+00:00,63226.40234375,100000.0,0
2021-11-03 00:00:00+00:00,62970.046875,100000.0,0
2021-11-04 00:00:00+00:00,61452.23046875,100000.0,0
2021-11-05 00:00:00+00:00,61125.67578125,100000.0,0
2021-11-06 00:00:00+00:00,61527.48046875,100000.0,0
2021-11-07 00:00:00+00:00,63326.98828125,100000.0,0
2021-11-08 00:00:00+00:00,67566.828125,100000.0,3
2021-11-09 00:00:00+00:00,66971.828125,99251.48180840405,3
2021-11-10 00:00:00+00:00,64995.23046875,96764.89474425436,3
2021-11-11 00:00:00+00:00,64949.9609375,96707.94505069865,3
2021-11-12 00:00:00+00:00,64155.94140625,95709.05754881105,3
2021-11-13 00:00:00+00:00,64469.52734375,96103.55297544537,3
2021-11-14 00:00:00+00:00,65466.83984375,97358.1858308337,3
2021-11-15 00:00:00+00:00,63557.87109375,94956.6768618199,3
2021-11-17 00:00:00+00:00,60368.01171875,90943.7898520377,3
2021-11-18 00:00:00+00:00,56942.13671875,100000.0,0
2021-11-19 00:00:00+00:00,58119.578125,100000.0,0
2021-11-20 00:00:00+00:00,59697.1953125,100000.0,0
2021-11-21 00:00:00+00:00,58730.4765625,100000.0,0
2021-11-22 00:00:00+00:00,56289.2890625,100000.0,0
2021-11-23 00:00:00+00:00,57569.07421875,100000.0,0
2021-11-24 00:00:00+00:00,56280.42578125,100000.0,0
2021-11-25 00:00:00+00:00,57274.6796875,100000.0,0
2021-11-26 00:00:00+00:00,53569.765625,100000.0,0
2021-11-27 00:00:00+00:00,54815.078125,100000.0,0
2021-11-28 00:00:00+00:00,57248.45703125,100000.0,1
2021-11-29 00:00:00+00:00,57806.56640625,100146.23347176728,2
2021-11-30 00:00:00+00:00,57005.42578125,99728.43712393998,2
2021-12-01 00:00:00+00:00,57229.828125,99845.46336969134,2
2021-12-02 00:00:00+00:00,56477.81640625,99453.28783918808,2
2021-12-03 00:00:00+00:00,53598.24609375,97951.58648697614,2
2021-12-05 00:00:00+00:00,49368.84765625,100000.0,0
2021-12-06 00:00:00+00:00,50582.625,100000.0,0
2021-12-07 00:00:00+00:00,50700.0859375,100000.0,0
2021-12-08 00:00:00+00:00,50504.796875,100000.0,0
2021-12-09 00:00:00+00:00,47672.12109375,100000.0,0
2021-12-10 00:00:00+00:00,47243.3046875,100000.0,0
2021-12-11 00:00:00+00:00,49362.5078125,100000.0,0
2021-12-12 00:00:00+00:00,50098.3359375,100000.0,1
2021-12-13 00:00:00+00:00,46737.48046875,98993.72242435074,2
2021-12-14 00:00:00+00:00,46612.6328125,98916.27284310805,2
2021-12-15 00:00:00+00:00,48896.72265625,100333.21415568577,3
2021-12-16 00:00:00+00:00,47665.42578125,99195.74556018578,4
2021-12-17 00:00:00+00:00,46202.14453125,97381.95094069836,4
2021-12-18 00:00:00+00:00,46848.77734375,98183.47772585775,4
2021-12-19 00:00:00+00:00,46707.015625,98007.7585039255,4
2021-12-20 00:00:00+00:00,46880.27734375,98222.52321387577,4
2021-12-21 00:00:00+00:00,48936.61328125,100771.4324268491,4
2021-12-22 00:00:00+00:00,48628.51171875,100389.52843107373,4
2021-12-23 00:00:00+00:00,50784.5390625,103062.00906018144,4
2021-12-24 00:00:00+00:00,50822.1953125,103108.68546202837,4
2021-12-25 00:00:00+00:00,50429.859375,102622.3696478477,4
2021-12-26 00:00:00+00:00,50809.515625,103092.96849103304,4
2021-12-27 00:00:00+00:00,50640.41796875,102883.36530020817,4
2021-12-28 00:00:00+00:00,47588.85546875,99100.83364846343,4
2021-12-30 00:00:00+00:00,47178.125,98591.7170898536,4
2021-12-31 00:00:00+00:00,46306.4453125,97511.23585830363,4
2022-01-01 00:00:00+00:00,47686.8125,99222.25523862062,4
2022-01-02 00:00:00+00:00,47345.21875,98798.83636012374,4
2022-01-03 00:00:00+00:00,46458.1171875,97699.23910839827,4
2022-01-04 00:00:00+00:00,45897.57421875,97004.42406808374,4
2022-01-05 00:00:00+00:00,43569.00390625,94118.06964789919,4
2022-01-06 00:00:00+00:00,43160.9296875,95689.38234680507,3
2022-01-07 00:00:00+00:00,41557.90234375,96409.25576575054,2
2022-01-08 00:00:00+00:00,41733.94140625,96521.33696258129,2
2022-01-09 00:00:00+00:00,41911.6015625,96634.45028333437,2
2022-01-10 00:00:00+00:00,41821.26171875,96576.93237983497,2
2022-01-11 00:00:00+00:00,42735.85546875,97159.23928750728,3
2022-01-12 00:00:00+00:00,43949.1015625,98342.957711516,4
2022-01-13 00:00:00+00:00,42591.5703125,96568.29710580704,4
2022-01-14 00:00:00+00:00,43099.69921875,97232.55905376872,4
2022-01-15 00:00:00+00:00,43177.3984375,97334.13295316146,4
2022-01-16 00:00:00+00:00,43113.87890625,97251.0957414564,4
2022-01-17 00:00:00+00:00,42250.55078125,96122.49232018113,4
2022-01-18 00:00:00+00:00,42375.6328125,96286.0083742988,4
2022-01-19 00:00:00+00:00,41744.328125,95460.72235667994,4
2022-01-20 00:00:00+00:00,40680.41796875,96275.36506277951,3
2022-01-22 00:00:00+00:00,35030.25,100000.0,0
2022-01-23 00:00:00+00:00,36276.8046875,100000.0,0
2022-01-24 00:00:00+00:00,36654.328125,100000.0,0
2022-01-25 00:00:00+00:00,36954.00390625,100000.0,0
2022-01-26 00:00:00+00:00,36852.12109375,100000.0,1
2022-01-27 00:00:00+00:00,37138.234375,100116.45731891069,2
2022-01-28 00:00:00+00:00,37784.33203125,100640.39640260066,3
2022-01-29 00:00:00+00:00,38138.1796875,101067.97915056143,4
2022-01-30 00:00:00+00:00,37917.6015625,100714.12633809456,4
2022-01-31 00:00:00+00:00,38483.125,101621.34258574063,4
2022-02-01 00:00:00+00:00,38743.2734375,102038.67434186212,4
2022-02-02 00:00:00+00:00,36952.984375,99166.6813919978,4
2022-02-03 00:00:00+00:00,37154.6015625,99490.11694952888,4
2022-02-04 00:00:00+00:00,41500.875,106462.43607505139,4
2022-02-05 00:00:00+00:00,41441.1640625,106366.64741436979,4
2022-02-06 00:00:00+00:00,42412.43359375,107924.76409206023,4
2022-02-07 00:00:00+00:00,43840.28515625,110215.33252977738,4
2022-02-08 00:00:00+00:00,44118.4453125,110661.55879815864,4
2022-02-09 00:00:00+00:00,44338.796875,111015.0481576411,4
2022-02-10 00:00:00+00:00,43565.11328125,109773.90008093174,4
2022-02-11 00:00:00+00:00,42407.9375,107917.55143024912,4
2022-02-12 00:00:00+00:00,42244.46875,107655.31383557402,4
2022-02-13 00:00:00+00:00,42197.515625,107579.99133777259,4
2022-02-14 00:00:00+00:00,42586.91796875,108204.67302149406,4
2022-02-15 00:00:00+00:00,44575.203125,111394.29254756981,4
2022-02-16 00:00:00+00:00,43961.859375,110410.36265449238,4
2022-02-18 00:00:00+00:00,40030.9765625,104104.41577657427,4
2022-02-19 00:00:00+00:00,40122.15625,104250.68680350282,4
2022-02-20 00:00:00+00:00,38431.37890625,101538.3311773899,4
2022-02-21 00:00:00+00:00,37075.28125,99362.87080640442,4
2022-02-22 00:00:00+00:00,38286.02734375,101305.15728860525,4
2022-02-23 00:00:00+00:00,37296.5703125,99717.8641092706,4
2022-02-24 00:00:00+00:00,38332.609375,101379.88447548397,4
2022-02-25 00:00:00+00:00,39214.21875,102794.16776781362,4
2022-02-26 00:00:00+00:00,39105.1484375,102619.19648797903,4
2022-02-27 00:00:00+00:00,37709.78515625,100380.74595493863,4
2022-02-28 00:00:00+00:00,43193.234375,109177.32960562434,4
2022-03-01 00:00:00+00:00,44354.63671875,111040.45853439525,4
2022-03-02 00:00:00+00:00,43924.1171875,110349.81640043602,4
2022-03-03 00:00:00+00:00,42451.7890625,107987.89838202274,4
2022-03-05 00:00:00+00:00,39400.5859375,103093.13917963614,4
2022-03-06 00:00:00+00:00,38419.984375,101520.05199884692,4
2022-03-07 00:00:00+00:00,38062.0390625,100945.83388208009,4
2022-03-08 00:00:00+00:00,38737.26953125,102029.04283777552,4
2022-03-09 00:00:00+00:00,41982.92578125,107235.74496366925,4
2022-03-10 00:00:00+00:00,39437.4609375,103152.29428606256,4
2022-03-11 00:00:00+00:00,38794.97265625,102121.61055304365,4
2022-03-12 00:00:00+00:00,38904.01171875,102296.53170143212,4
2022-03-14 00:00:00+00:00,39666.75390625,103520.12750556729,4
2022-03-15 00:00:00+00:00,39338.78515625,102993.997978495,4
2022-03-16 00:00:00+00:00,41143.9296875,105889.82216456055,4
2022-03-17 00:00:00+00:00,40951.37890625,105580.93099283622,4
2022-03-18 00:00:00+00:00,41801.15625,106944.14914085774,4
2022-03-19 00:00:00+00:00,42190.65234375,107568.98121891759,4
2022-03-20 00:00:00+00:00,41247.82421875,106056.49042363084,4
2022-03-21 00:00:00+00:00,41077.99609375,105784.05107966949,4
2022-03-22 00:00:00+00:00,42358.80859375,107838.73853051128,4
2022-03-23 00:00:00+00:00,42892.95703125,108695.62280624876,4
2022-03-24 00:00:00+00:00,43960.93359375,110408.87751040094,4
2022-03-25 00:00:00+00:00,44348.73046875,111030.9836910778,4
2022-03-26 00:00:00+00:00,44500.828125,111274.9797057945,4
2022-03-27 00:00:00+00:00,46820.4921875,114996.19935300083,4
2022-03-28 00:00:00+00:00,47128.00390625,115489.51158215413,4
2022-03-29 00:00:00+00:00,47465.73046875,116031.29465327864,4
2022-03-30 00:00:00+00:00,47062.6640625,115384.69299473942,4
2022-03-31 00:00:00+00:00,45538.67578125,112939.9014294523,4
2022-04-01 00:00:00+00:00,46281.64453125,114131.77656105244,4
2022-04-02 00:00:00+00:00,45868.94921875,113469.72815067622,4
2022-04-03 00:00:00+00:00,46453.56640625,114407.5747119041,4
2022-04-04 00:00:00+00:00,46622.67578125,114678.8610326046,4
2022-04-05 00:00:00+00:00,45555.9921875,112967.6805170358,4
2022-04-07 00:00:00+00:00,43503.84765625,109675.61738080546,4
2022-04-08 00:00:00+00:00,42287.6640625,107724.60802697904,4
2022-04-09 00:00:00+00:00,42782.13671875,108517.84416543123,4
2022-04-10 00:00:00+00:00,42207.671875,107596.28405776292,4
2022-04-11 00:00:00+00:00,39521.90234375,103287.75571992062,4
2022-04-12 00:00:00+00:00,40127.18359375,104258.75169989804,4
2022-04-13 00:00:00+00:00,41166.73046875,105926.39932093884,4
2022-04-14 00:00:00+00:00,39935.515625,103951.27674152673,4
2022-04-15 00:00:00+00:00,40553.46484375,104942.5947564767,4
2022-04-16 00:00:00+00:00,40424.484375,104735.6834790303,4
2022-04-17 00:00:00+00:00,39716.953125,103600.65740733486,4
2022-04-18 00:00:00+00:00,40826.21484375,105380.14201824773,4
2022-04-19 00:00:00+00:00,41502.75,106465.44396181883,4
2022-04-20 00:00:00+00:00,41374.37890625,106259.51024757186,4
2022-04-21 00:00:00+00:00,40527.36328125,104900.72246610155,4
2022-04-22 00:00:00+00:00,39740.3203125,103638.14319617415,4
2022-04-23 00:00:00+00:00,39486.73046875,103231.33277730795,4
2022-04-24 00:00:00+00:00,39469.29296875,103203.3594303707,4
2022-04-25 00:00:00+00:00,40458.30859375,104789.94450302885,4
2022-04-27 00:00:00+00:00,39241.12109375,102837.3246764957,4
2022-04-28 00:00:00+00:00,39773.828125,103691.8966392807,4
2022-04-29 00:00:00+00:00,38609.82421875,101824.59426761996,4
2022-04-30 00:00:00+00:00,37714.875,100388.91111422608,4
2022-05-01 00:00:00+00:00,38469.09375,101598.83356643091,4
2022-05-02 00:00:00+00:00,38529.328125,101695.46192883508,4
2022-05-03 00:00:00+00:00,37750.453125,100445.98576563835,4
2022-05-04 00:00:00+00:00,39698.37109375,103570.84799618332,4
2022-05-06 00:00:00+00:00,36040.921875,97703.54500542022,4
2022-05-07 00:00:00+00:00,35501.953125,96838.9279541181,4
2022-05-08 00:00:00+00:00,34059.265625,94524.55961235354,4
2022-05-09 00:00:00+00:00,30296.953125,100000.0,0
2022-05-10 00:00:00+00:00,31022.90625,100000.0,0
2022-05-11 00:00:00+00:00,28936.35546875,100000.0,0
2022-05-12 00:00:00+00:00,29047.751953125,100000.0,0
2022-05-13 00:00:00+00:00,29283.103515625,100000.0,1
2022-05-14 00:00:00+00:00,30101.265625,100419.09600306117,2
2022-05-15 00:00:00+00:00,31305.11328125,101635.6547313465,3
2022-05-16 00:00:00+00:00,29862.91796875,99484.30058074773,4
2022-05-17 00:00:00+00:00,30425.857421875,100611.43640558182,4
2022-05-18 00:00:00+00:00,28720.271484375,97196.45633655722,4
2022-05-19 00:00:00+00:00,30314.333984375,100388.14052355207,4
2022-05-20 00:00:00+00:00,29200.740234375,98158.46661640522,4
2022-05-21 00:00:00+00:00,29432.2265625,98621.95613013636,4
2022-05-22 00:00:00+00:00,30323.72265625,100406.93883011804,4
2022-05-23 00:00:00+00:00,29098.91015625,97954.57909624084,4
2022-05-24 00:00:00+00:00,29655.5859375,99069.17359193886,4
2022-05-25 00:00:00+00:00,29562.361328125,98882.5162233721,4
2022-05-26 00:00:00+00:00,29267.224609375,98291.58381122645,4
2022-05-27 00:00:00+00:00,28627.57421875,97010.85483293177,4
2022-05-28 00:00:00+00:00,28814.900390625,97385.92543435656,4
2022-05-29 00:00:00+00:00,29445.95703125,98649.44772471901,4
2022-05-30 00:00:00+00:00,31726.390625,103215.40661319651,4
2022-05-31 00:00:00+00:00,31792.310546875,103347.39364146948,4
2022-06-01 00:00:00+00:00,29799.080078125,99356.48226368745,4
2022-06-02 00:00:00+00:00,30467.48828125,100694.79107678084,4
2022-06-03 00:00:00+00:00,29704.390625,99166.89193695041,4
2022-06-04 00:00:00+00:00,29832.9140625,99424.22577619884,4
