date,price,cash,btc_holdings,position_value,total_value,return,unrealized_profit,unrealized_profit_pct,peak,drawdown
2024-09-29,65611.98,269.9790988999084,0.31217553772889395,20482.455137957433,20752.43423685734,107.52434236857343,15352.85225885917,299.2990416747049,23095.65816235957,-10.145733492545046
2024-09-30,63314.81,269.9790988999084,0.31217553772889395,19765.334857952752,20035.31395685266,100.3531395685266,14635.731978854488,285.3190066328744,23095.65816235957,-13.250733899822533
2024-10-01,60790.06,269.9790988999084,0.31217553772889395,18977.169669071725,19247.148767971634,92.47148767971633,13847.566789973462,269.95397336504413,23095.65816235957,-16.663345843332973
2024-10-02,60641.8,269.9790988999084,0.31217553772889395,18930.886523848043,19200.86562274795,92.00865622747952,13801.28364474978,269.0516979586521,23095.65816235957,-16.863743445766808
2024-10-03,60746.35,269.9790988999084,0.31217553772889395,18963.524476317598,19233.503575217506,92.33503575217506,13833.921597219334,269.6879646100638,23095.65816235957,-16.722427046640558
2024-10-04,62094.06,269.9790988999084,0.31217553772889395,19384.246570270203,19654.22566917011,96.54225669170111,14254.64369117194,277.8898099354969,23095.65816235957,-14.90077688627283
2024-10-05,62059.19,269.9790988999084,0.31217553772889395,19373.3610092696,19643.34010816951,96.43340108169508,14243.758130171336,277.6775993364082,23095.65816235957,-14.947909385914446
2024-10-06,62821.76,269.9790988999084,0.31217553772889395,19611.41670907552,19881.39580797543,98.8139580797543,14481.813829977258,282.318420573778,23095.65816235957,-13.917171495128134
2024-10-07,62209.84,269.9790988999084,0.31217553772889395,19420.390254028454,19690.369352928363,96.90369352928363,14290.78737493019,278.59441971933666,23095.65816235957,-14.744281308168208
2024-10-08,62129.17,269.9790988999084,0.31217553772889395,19395.207053399867,19665.186152299775,96.65186152299775,14265.604174301603,278.1034811180036,23095.65816235957,-14.853319987436636
2024-10-09,60585.22,269.9790988999084,0.31217553772889395,18913.22363192334,19183.20273082325,91.8320273082325,13783.620752825078,268.7073654178881,23095.65816235957,-16.940220555882195
2024-10-10,60280.38,269.9790988999084,0.31217553772889395,18818.060041002063,19088.03913990197,90.88039139901973,13688.4571619038,266.8521810466175,23095.65816235957,-17.352261599494334
2024-10-11,62517.42,269.9790988999084,0.31217553772889395,19516.409205923108,19786.388304823016,97.86388304823016,14386.806326824844,280.46627908462796,23095.65816235957,-14.328536707084957
2024-10-12,63197.03,269.9790988999084,0.31217553772889395,19728.566823119043,19998.54592201895,99.98545922018951,14598.96394402078,284.60222532055235,23095.65816235957,-13.409932804548411
2024-10-13,62854.48,269.9790988999084,0.31217553772889395,19621.63109267001,19891.61019156992,98.91610191569919,14492.028213571746,282.5175467797482,23095.65816235957,-13.87294507160436
2024-10-14,66068.25,269.9790988999084,0.31217553772889395,20624.891470557,20894.870569456907,108.94870569456907,15495.288591458735,302.07579332501206,23095.65816235957,-9.529010073804363
2024-10-15,67064.69,269.9790988999084,0.31217553772889395,20935.955663371577,21205.934762271485,112.05934762271485,15806.352784273313,308.1398922454583,23095.65816235957,-8.18215868456126
2024-10-16,67614.71,269.9790988999084,0.31217553772889395,21107.658452633226,21377.637551533135,113.77637551533135,15978.055573534963,311.4871842933728,23095.65816235957,-7.438716830449113
2024-10-17,67408.87,269.9790988999084,0.31217553772889395,21043.400239947106,21313.379338847015,113.13379338847014,15913.797360848843,310.2344905819755,23095.65816235957,-7.7169432063089936
2024-10-18,68425.63,269.9790988999084,0.31217553772889395,21360.80783968834,21630.786938588248,116.30786938588247,16231.204960590076,316.42225223180185,23095.65816235957,-6.3426260185938945
2024-10-19,68370.04,269.9790988999084,0.31217553772889395,21343.454001545986,21613.433100445895,116.13433100445893,16213.851122447722,316.08394459763656,23095.65816235957,-6.417764982031775
2024-10-20,69020.94,269.9790988999084,0.31217553772889395,21546.649059053725,21816.628157953633,118.16628157953633,16417.04617995546,320.0451685421977,23095.65816235957,-5.537967333143385
2024-10-21,67358.14,269.9790988999084,0.31217553772889395,21027.56357491812,21297.54267381803,112.97542673818029,15897.960695819856,309.9257597620222,23095.65816235957,-7.785513086057199
2024-10-22,67390.32,269.9790988999084,0.31217553772889395,21037.60938372224,21307.588482622148,113.07588482622148,15908.006504623976,310.1215996553023,23095.65816235957,-7.742016560721142
2024-10-23,66612.97,269.9790988999084,0.31217553772889395,20794.939729468682,21064.91882836859,110.6491882836859,15665.336850370419,305.3908308224484,23095.65816235957,-8.792732035238561
2024-10-24,68163.56,269.9790988999084,0.31217553772889395,21278.995996515725,21548.975095415633,115.48975095415635,16149.393117417461,314.827355997125,23095.65816235957,-6.696856422410436
2024-10-25,66577.77,269.9790988999084,0.31217553772889395,20783.951150540626,21053.930249440535,110.53930249440536,15654.348271442363,305.17661192116014,23095.65816235957,-8.840310583772695
2024-10-26,67014.72,269.9790988999084,0.31217553772889395,20920.356251751266,21190.335350651174,111.90335350651175,15790.753372653002,307.8357866063283,23095.65816235957,-8.249701300193383
2024-10-27,67945.14,269.9790988999084,0.31217553772889395,21210.81061556498,21480.78971446489,114.80789714464889,16081.207736466717,313.49810337157413,23095.65816235957,-6.9920867227180095
2024-10-28,69925.83,269.9790988999084,0.31217553772889395,21829.133581389226,22099.112680289134,120.99112680289134,16699.530702290962,325.55211574636724,23095.65816235957,-4.314860719988349
2024-10-29,72723.67,269.9790988999084,0.31217553772889395,22702.550787868633,22972.52988676854,129.7252988676854,17572.94790877037,342.57911037081163,23095.65816235957,-0.5331230429782624
2024-10-30,72331.96,269.9790988999084,0.31217553772889395,22580.26850798485,22850.247606884757,128.50247606884756,17450.665628886585,340.19525565991285,23095.65816235957,-1.0625830783847237
2024-10-31,70207.54,269.9790988999084,0.31217553772889395,21917.076552122828,22187.055651022736,121.87055651022736,16787.473673024564,327.26653639074004,23095.65816235957,-3.934083648751089
2024-11-01,69473.41,269.9790988999084,0.31217553772889395,21687.899124609918,21957.878223509826,119.57878223509826,16558.296245511654,322.7987942883885,23095.65816235957,-4.926380234983106
2024-11-02,69354.01,269.9790988999084,0.31217553772889395,21650.625365405085,21920.604464304994,119.20604464304994,16521.02248630682,322.07215403799574,23095.65816235957,-5.087768834272213
2024-11-03,68747.04,269.9790988999084,0.31217553772889395,21461.14417926978,21731.12327816969,117.31123278169689,16331.541300171517,318.37827771654815,23095.65816235957,-5.908187913924656
2024-11-04,67811.95,269.9790988999084,0.31217553772889395,21169.231955694868,21439.211054594776,114.39211054594776,16039.629076596604,312.6875404322961,23095.65816235957,-7.172114759060682
2024-11-05,69378.09,269.9790988999084,0.31217553772889395,21658.142552353598,21928.121651253507,119.28121651253507,16528.539673255334,322.21869924092255,23095.65816235957,-5.055220781752263
2024-11-06,75643.57,269.9790988999084,0.31217553772889395,23614.072140483233,23884.05123938314,138.8405123938314,18484.46926138497,360.34893337853026,23884.05123938314,0.0
2024-11-07,75922.41,269.9790988999084,0.31217553772889395,23701.119167423556,23971.098266323464,139.71098266323466,18571.516288325292,362.04588787953105,23971.098266323464,0.0
2024-11-08,76562.31,269.9790988999084,0.31217553772889395,23900.880294016275,24170.859392916183,141.70859392916185,18771.27741491801,365.94016841743957,24170.859392916183,0.0
2024-11-09,76716.41,269.9790988999084,0.31217553772889395,23948.9865443803,24218.965643280208,142.18965643280208,18819.383665282036,366.87798468700004,24218.965643280208,0.0
2024-11-10,80429.43,269.9790988999084,0.31217553772889395,25108.100559478433,25378.07965837834,153.7807965837834,19978.49768038017,389.47454902965524,25378.07965837834,0.0
2024-11-11,88758.31,269.9790988999084,0.31217553772889395,27708.173152157866,27978.152251057774,179.78152251057776,22578.570273059602,440.162149102441,27978.152251057774,0.0
2024-11-12,88040.54,269.9790988999084,0.31217553772889395,27484.102916442196,27754.082015342105,177.54082015342107,22354.500037343932,435.79397010307457,27978.152251057774,-0.8008757465647084
2024-11-13,90498.51,269.9790988999084,0.31217553772889395,28251.421022913684,28521.400121813593,185.21400121813593,23121.81814381542,450.75259603488104,28521.400121813593,0.0
2024-11-14,87334.19,269.9790988999084,0.31217553772889395,27263.597725367392,27533.5768242673,175.335768242673,22133.994846269128,431.4952905313419,28521.400121813593,-3.463446020627825
2024-11-15,91058.92,269.9790988999084,0.31217553772889395,28426.367316012336,28696.346414912245,186.96346414912244,23296.764436914073,454.163119173261,28696.346414912245,0.0
2024-11-16,90630.94,269.9790988999084,0.31217553772889395,28292.762429375125,28562.741528275033,185.62741528275032,23163.15955027686,451.5585337933359,28696.346414912245,-0.4655815228372853
2024-11-17,89877.16,269.9790988999084,0.31217553772889395,28057.45075254584,28327.429851445748,183.27429851445746,22927.847873447576,446.9712064236458,28696.346414912245,-1.285587224702539
2024-11-18,90514.83,269.9790988999084,0.31217553772889395,28256.51572768942,28526.49482658933,185.26494826589328,23126.912848591157,450.8519157072966,28696.346414912245,-0.5918927304092313
2024-11-19,92418.48,269.9790988999084,0.31217553772889395,28850.78869008703,29120.767788986937,191.20767788986936,23721.185810988765,462.4370808049518,29120.767788986937,0.0
2024-11-20,94379.92,269.9790988999084,0.31217553772889395,29463.102276809994,29733.081375709902,197.330813757099,24333.49939771173,474.37394221810274,29733.081375709902,0.0
2024-11-21,98436.25,269.9790988999084,0.31217553772889395,30729.389275765836,30999.368374665744,209.99368374665744,25599.786396667572,499.05981028238546,30999.368374665744,0.0
2024-11-22,99010.89,269.9790988999084,0.31217553772889395,30908.777826766367,31178.756925666275,211.78756925666272,25779.174947668103,502.5569338459169,31178.756925666275,0.0
2024-11-23,97765.04,269.9790988999084,0.31217553772889395,30519.853933086823,30789.83303198673,207.89833031986734,25390.25105398856,494.97498446608665,31178.756925666275,-1.2474002559075195
2024-11-24,98018.2,269.9790988999084,0.31217553772889395,30598.88429221827,30868.86339111818,208.6886339111818,25469.281413120007,496.5156565413748,31178.756925666275,-0.9939252398256878
2024-11-25,93019.38,269.9790988999084,0.31217553772889395,29038.374970708326,29308.354069608235,193.08354069608237,23908.772091610062,466.0940165374558,31178.756925666275,-5.998965451115628
2024-11-26,91903.89,269.9790988999084,0.31217553772889395,28690.14628012712,28960.125379027028,189.60125379027028,23560.543401028855,459.3054073841011,31178.756925666275,-7.115843495392454
2024-11-27,95957.51,269.9790988999084,0.31217553772889395,29955.587283375717,30225.566382275625,202.25566382275625,24825.984404277453,483.9747830272903,31178.756925666275,-3.057179430415285
2024-11-28,95670.41,269.9790988999084,0.31217553772889395,29865.961686493752,30135.94078539366,201.3594078539366,24736.35880739549,482.22756011365766,31178.756925666275,-3.3446366792582767
2024-11-29,97510.92,269.9790988999084,0.31217553772889395,30440.523885439157,30710.502984339066,207.10502984339064,25310.921006340894,493.42847005712696,31178.756925666275,-1.501836466551828
2024-11-30,96473.51,269.9790988999084,0.31217553772889395,30116.669860843827,30386.648959743736,203.86648959743735,24987.066981745564,487.11503737572104,31178.756925666275,-2.540537353079906
2024-12-01,97276.47,269.9790988999084,0.31217553772889395,30367.33433061862,30637.31342951853,206.37313429518528,25237.731451520358,492.00166263079063,31178.756925666275,-1.7365782011085584
2024-12-02,95859.75,269.9790988999084,0.31217553772889395,29925.06900280734,30195.04810170725,201.95048101707246,24795.466123709077,483.379838715076,31178.756925666275,-3.1550610766949467
2024-12-03,95928.37,269.9790988999084,0.31217553772889395,29946.4904882063,30216.469587106207,202.16469587106207,24816.887609108035,483.7974438573034,31178.756925666275,-3.0863556903640252
2024-12-04,98751.87,269.9790988999084,0.31217553772889395,30827.918118983827,31097.897217883736,210.97897217883735,25698.315239885564,500.98059919217553,31178.756925666275,-0.2593423078903324
2024-12-05,97053.82,269.9790988999084,0.31217553772889395,30297.828447143285,30567.807546043194,205.67807546043193,25168.22556804502,490.64666722249984,31178.756925666275,-1.959505252501423
2024-12-06,99897.97,269.9790988999084,0.31217553772889395,31185.702502774915,31455.681601674823,214.55681601674823,26056.09962367665,507.9554935889516,31455.681601674823,0.0
2024-12-07,99926.38,269.9790988999084,0.31217553772889395,31194.571409801796,31464.550508701705,214.64550508701703,26064.968530703532,508.12839015104254,31464.550508701705,0.0
2024-12-08,101189.81,269.9790988999084,0.31217553772889395,31588.98334943461,31858.962448334518,218.58962448334518,26459.380470336346,515.817327266232,31858.962448334518,0.0
2024-12-09,97338.34,269.9790988999084,0.31217553772889395,30386.648631137905,30656.627730037813,206.56627730037815,25257.04575203964,492.37818886439015,31858.962448334518,-3.7739292993189064
2024-12-10,96657.88,269.9790988999084,0.31217553772889395,30174.225664734906,30444.204763634814,204.44204763634812,25044.622785636642,488.2370697288609,31858.962448334518,-4.440689765066917
2024-12-11,101203.07,269.9790988999084,0.31217553772889395,31593.122797064898,31863.101895964806,218.63101895964806,26463.519917966634,515.8980245000697,31863.101895964806,0.0
2024-12-12,100041.98,269.9790988999084,0.31217553772889395,31230.658901963252,31500.63800086316,215.00638000863162,26101.05602286499,508.8319044973188,31863.101895964806,-1.1375662554296035
2024-12-13,101429.78,269.9790988999084,0.31217553772889395,31663.89611322341,31933.87521212332,219.3387521212332,26534.293234125147,517.2777281111795,31933.87521212332,0.0
2024-12-14,101402.95,269.9790988999084,0.31217553772889395,31655.520443546146,31925.499542446054,219.25499542446053,26525.917564447882,517.1144470565896,31933.87521212332,-0.02622816561293985
2024-12-15,104424.54,269.9790988999084,0.31217553772889395,32598.786926592395,32868.7660254923,228.68766025492303,27469.18404749413,535.5031314299902,32868.7660254923,0.0
2024-12-16,106089.2,269.9790988999084,0.31217553772889395,33118.45305722817,33388.43215612808,233.88432156128084,27988.85017812991,545.6338597316542,33388.43215612808,0.0
2024-12-17,106140.14,269.9790988999084,0.31217553772889395,33134.355279120085,33404.334378019994,234.04334378019996,28004.75240002182,545.9438685620981,33404.334378019994,0.0
2024-12-18,100147.26,269.9790988999084,0.31217553772889395,31263.52474257535,31533.50384147526,215.3350384147526,26133.921863477088,509.4726137566266,33404.334378019994,-5.600562236545381
2024-12-19,97381.1,269.9790988999084,0.31217553772889395,30399.997257131196,30669.976356031104,206.69976356031103,25270.394378032932,492.63841614334166,33404.334378019994,-8.185638399632635
2024-12-20,97769.49,269.9790988999084,0.31217553772889395,30521.24311422972,30791.22221312963,207.9122221312963,25391.640235131457,495.00206611695984,33404.334378019994,-7.822673953981818
2024-12-21,97223.39,269.9790988999084,0.31217553772889395,30350.76405307597,30620.74315197588,206.2074315197588,25221.161173977707,491.6786302648706,33404.334378019994,-8.333024075689153
2024-12-22,95098.66,269.9790988999084,0.31217553772889395,29687.475322797258,29957.454421697166,199.57454421697167,24557.872443698994,478.7480244087831,33404.334378019994,-10.318660798075562
2024-12-23,94771.64,269.9790988999084,0.31217553772889395,29585.387678449155,29855.366777349063,198.55366777349064,24455.78479935089,476.757857786644,33404.334378019994,-10.624272768045772
2024-12-24,98606.93,269.9790988999084,0.31217553772889395,30782.671396545404,31052.650495445312,210.52650495445312,25653.06851744714,500.0985285230641,33404.334378019994,-7.040056107575329
2024-12-25,99356.06,269.9790988999084,0.31217553772889395,31016.53145712425,31286.510556024157,212.86510556024157,25886.928578025985,504.65755708903276,33404.334378019994,-6.339967137286716
2024-12-26,95680.19,269.9790988999084,0.31217553772889395,29869.01476325274,30138.99386215265,201.3899386215265,24739.411884154477,482.287078887936,33404.334378019994,-9.775200065102732
2024-12-27,94170.09,269.9790988999084,0.31217553772889395,29397.598483728336,29667.577582628244,196.67577582628243,24267.995604630072,473.0969663073833,33404.334378019994,-11.18644291218247
2024-12-28,95140.15,269.9790988999084,0.31217553772889395,29700.42748585763,29970.406584757537,199.70406584757535,24570.824606759365,479.00052276714825,33404.334378019994,-10.279886898515713
2024-12-29,93564.85,269.9790988999084,0.31217553772889395,29208.657361273305,29478.636460173213,194.78636460173215,24079.05448217504,469.41361835807294,33404.334378019994,-11.752061494240953
2024-12-30,92646.21,269.9790988999084,0.31217553772889395,28921.880425294035,29191.859524193944,191.91859524193944,23792.27754619577,463.82299189558773,33404.334378019994,-12.610563665647692
2024-12-31,93391.98,269.9790988999084,0.31217553772889395,29154.691576066107,29424.670674966015,194.24670674966015,24025.088696967843,468.36157229370616,33404.334378019994,-11.913614736393587
2025-01-01,94392.51,269.9790988999084,0.31217553772889395,29467.03256683,29737.011665729908,197.37011665729906,24337.429687731736,474.45056198989874,33404.334378019994,-10.97858341013129
2025-01-02,96900.96,269.9790988999084,0.31217553772889395,30250.109294446047,30520.088393345955,205.20088393345955,25120.506415347783,489.71639730059843,33404.334378019994,-8.634346525317591
2025-01-03,98135.8,269.9790988999084,0.31217553772889395,30635.59613545519,30905.5752343551,209.055752343551,25505.993256356927,497.23134241613354,33404.334378019994,-7.4803440637005325
2025-01-04,98213.69,269.9790988999084,0.31217553772889395,30659.911488088896,30929.890586988804,209.29890586988802,25530.308608990632,497.7053625928764,33404.334378019994,-7.4075530529336655
2025-01-05,98346.97,269.9790988999084,0.31217553772889395,30701.5182437574,30971.49734265731,209.71497342657307,25571.915364659137,498.5164732509361,33404.334378019994,-7.282998091898782
2025-01-06,102282.2,269.9790988999084,0.31217553772889395,31930.000785094275,32199.979883994183,221.99979883994186,26800.39790599601,522.465355265616,33404.334378019994,-3.605383901372614
2025-01-07,96942.47,269.9790988999084,0.31217553772889395,30263.06770101717,30533.04679991708,205.33046799917082,25133.464821918908,489.9690173742483,33404.334378019994,-8.595553935037298
2025-01-08,95051.06,269.9790988999084,0.31217553772889395,29672.61576720136,29942.59486610127,199.4259486610127,24543.012888103098,478.45834203090465,33404.334378019994,-10.363144712730884
2025-01-09,92548.12,269.9790988999084,0.31217553772889395,28891.259126798202,29161.23822569811,191.6123822569811,23761.65624769994,463.2260392811737,33404.334378019994,-12.702232304062417
2025-01-10,94710.29,269.9790988999084,0.31217553772889395,29566.235709209486,29836.214808109395,198.36214808109395,24436.632830111223,476.3844961504497,33404.334378019994,-10.681606553005938
2025-01-11,94569.95,269.9790988999084,0.31217553772889395,29522.424994244615,29792.404093144523,197.92404093144523,24392.82211514635,475.5304199968475,33404.334378019994,-10.812759338357347
2025-01-12,94505.67,269.9790988999084,0.31217553772889395,29502.358350679402,29772.33744957931,197.7233744957931,24372.75547158114,475.1392270714267,33404.334378019994,-10.872831313862468
2025-01-13,94517.66,269.9790988999084,0.31217553772889395,29506.10133537677,29776.08043427668,197.7608043427668,24376.498456278507,475.212195384678,33404.334378019994,-10.861626226956647
2025-01-14,96526.87,269.9790988999084,0.31217553772889395,30133.32754753704,30403.306646436948,204.03306646436948,25003.724668438776,487.43977375562844,33404.334378019994,-8.983947105851383
2025-01-15,100510.84,269.9790988999084,0.31217553772889395,31377.025524582823,31647.00462348273,216.47004623482732,26247.42264548456,511.685275919422,33404.334378019994,-5.2607836296046155
2025-01-16,99979.43,269.9790988999084,0.31217553772889395,31211.13232207831,31481.111420978217,214.81111420978215,26081.529442980045,508.4512399440352,33404.334378019994,-5.757405417146269
2025-01-17,104111.13,269.9790988999084,0.31217553772889395,32500.947991312783,32770.92709021269,227.7092709021269,27371.34511221452,533.595792059173,33404.334378019994,-1.8961829343442533
2025-01-18,104431.52,269.9790988999084,0.31217553772889395,32600.965911845746,32870.94501074565,228.70945010745652,27471.363032747482,535.5456100643935,33404.334378019994,-1.5967669382010286
2025-01-19,101212.56,269.9790988999084,0.31217553772889395,31596.08534291794,31866.06444181785,218.6606444181785,26466.482463819677,515.955778402718,33404.334378019994,-4.60500101212711
2025-01-20,102148.74,269.9790988999084,0.31217553772889395,31888.33783782898,32158.31693672889,221.5831693672889,26758.734958730718,521.6531491699931,33404.334378019994,-3.7301070788914794
2025-01-21,106155.61,269.9790988999084,0.31217553772889395,33139.184634688754,33409.16373358866,234.09163733588662,28009.58175559049,546.0380153349087,33409.16373358866,0.0
2025-01-22,103669.08,269.9790988999084,0.31217553772889395,32362.950794859724,32632.929893759632,226.32929893759632,27233.34791576146,530.905579976375,33409.16373358866,-2.323415952637647
2025-01-23,103933.88,269.9790988999084,0.31217553772889395,32445.614877250337,32715.593976150245,227.15593976150242,27316.011998152073,532.5170903474302,33409.16373358866,-2.0759865855041486
2025-01-24,104854.78,269.9790988999084,0.31217553772889395,32733.097329944874,33003.07642884478,230.0307642884478,27603.49445084661,538.1214706371003,33409.16373358866,-1.215496766043296
2025-01-25,104733.15,269.9790988999084,0.31217553772889395,32695.127419290908,32965.10651819082,229.6510651819082,27565.524540192644,537.3812591324498,33409.16373358866,-1.3291479515585714
2025-01-26,102576.93,269.9790988999084,0.31217553772889395,32022.008281329112,32291.98738022902,222.91987380229023,26892.40540223085,524.2590125604087,33409.16373358866,-3.3439219319233175
2025-01-27,102065.72,269.9790988999084,0.31217553772889395,31862.421024686726,32132.400123586634,221.32400123586632,26732.818145588462,521.1479090226932,33409.16373358866,-3.821597033027214
2025-01-28,101284.47,269.9790988999084,0.31217553772889395,31618.533885836026,31888.512984735935,218.88512984735934,26488.931006737763,516.3934057092988,33409.16373358866,-4.551597762155018
2025-01-29,103742.97,269.9790988999084,0.31217553772889395,32386.017445342513,32655.99654424242,226.55996544242421,27256.41456624425,531.3552570961532,33409.16373358866,-2.254373067677318
2025-01-30,104739.58,269.9790988999084,0.31217553772889395,32697.134707998506,32967.113806898415,229.67113806898416,27567.531828900243,537.4203905965205,33409.16373358866,-1.3231397535575637
2025-01-31,102412.41,269.9790988999084,0.31217553772889395,31970.64916186196,32240.628260761867,222.40628260761866,26841.046282763695,523.2577826274556,33409.16373358866,-3.49764957346712
2025-02-01,100619.87,269.9790988999084,0.31217553772889395,31411.062023461403,31681.041122361312,216.8104112236131,26281.45914436314,512.3488067946339,33409.16373358866,-5.172600622415291
2025-02-02,97665.06,269.9790988999084,0.31217553772889395,30488.64262282469,30758.621721724598,207.58621721724597,25359.039743726426,494.366529757257,33409.16373358866,-7.933577844090968
2025-02-03,101451.28,269.9790988999084,0.31217553772889395,31670.607887284583,31940.58698618449,219.4058698618449,26541.00500818632,517.4085720423642,33409.16373358866,-4.395730342473985
2025-02-04,97794.88,269.9790988999084,0.31217553772889395,30529.16925113266,30799.148350032567,207.99148350032567,25399.566372034395,495.1565836710425,33409.16373358866,-7.812273914932081
2025-02-05,96633.71,269.9790988999084,0.31217553772889395,30166.680381987997,30436.659480887905,204.36659480887903,25037.077502889733,488.0899768071524,33409.16373358866,-8.897272246632987
2025-02-06,96564.27,269.9790988999084,0.31217553772889395,30145.002912648102,30414.98201154801,204.1498201154801,25015.40003354984,487.66738133824725,33409.16373358866,-8.9621570474402
2025-02-07,96532.73,269.9790988999084,0.31217553772889395,30135.15689618813,30405.13599508804,204.05135995088042,25005.554017089868,487.47543633408156,33409.16373358866,-8.99162805287597
2025-02-08,96475.59,269.9790988999084,0.31217553772889395,30117.319185962304,30387.298284862212,203.87298284862214,24987.71630686404,487.1276957653426,33409.16373358866,-9.045019722203788
2025-02-09,96485.6,269.9790988999084,0.31217553772889395,30120.444063094972,30390.42316199488,203.9042316199488,24990.84118399671,487.1886142653965,33409.16373358866,-9.035666368861614
2025-02-10,97458.59,269.9790988999084,0.31217553772889395,30424.187739549805,30694.166838449713,206.94166838449712,25294.58486045154,493.1100020143878,33409.16373358866,-8.126503604786029
2025-02-11,95781.05,269.9790988999084,0.31217553772889395,29900.50078798808,30170.479886887988,201.70479886887986,24770.897908889816,482.900889069298,33409.16373358866,-9.693998546406567
2025-02-12,97874.61,269.9790988999084,0.31217553772889395,30554.059006755782,30824.03810565569,208.2403810565569,25424.45612765752,495.641801653989,33409.16373358866,-7.737774128521383
2025-02-13,96632.78,269.9790988999084,0.31217553772889395,30166.390058737907,30436.369157637815,204.36369157637816,25036.787179639643,488.08431704640805,33409.16373358866,-8.898141239500948
2025-02-14,97508.71,269.9790988999084,0.31217553772889395,30439.83397750078,30709.81307640069,207.09813076400687,25310.231098402517,493.4150205181541,33409.16373358866,-8.079671430009844
2025-02-15,97596.21,269.9790988999084,0.31217553772889395,30467.14933705206,30737.128435951967,207.37128435951968,25337.546457953795,493.9475248892543,33409.16373358866,-7.997911348347532
2025-02-16,96132.69,269.9790988999084,0.31217553772889395,30010.274194075067,30280.253292974976,202.80253292974976,24880.671314976804,485.0408872070541,33409.16373358866,-9.365425802226726
2025-02-17,95790.31,269.9790988999084,0.31217553772889395,29903.391533467446,30173.370632367354,201.73370632367354,24773.788654369182,482.9572432461709,33409.16373358866,-9.68534599376437
2025-02-18,95630.67,269.9790988999084,0.31217553772889395,29853.555830624406,30123.534929524314,201.23534929524314,24723.952951526142,481.9857118427145,33409.16373358866,-9.83451375875376
2025-02-19,96640.99,269.9790988999084,0.31217553772889395,30168.953019902663,30438.93211880257,204.38932118802572,25039.3501408044,488.13428117082793,33409.16373358866,-8.890469807838683
2025-02-20,98345.66,269.9790988999084,0.31217553772889395,30701.109293802976,30971.088392702884,209.71088392702885,25571.506414704712,498.50850089978013,33409.16373358866,-7.297624568898155
2025-02-21,96150.27,269.9790988999084,0.31217553772889395,30015.76224002834,30285.74133892825,202.85741338928247,24886.159360930076,485.14787494241335,33409.16373358866,-9.348999033819606
2025-02-22,96580.46,269.9790988999084,0.31217553772889395,30150.057034603935,30420.036133503843,204.20036133503845,25020.45415550567,487.76590986131146,33409.16373358866,-8.947029096330333
2025-02-23,96274.12,269.9790988999084,0.31217553772889395,30054.425180376064,30324.404279275972,203.24404279275973,24924.8223012778,485.90159684367916,33409.16373358866,-9.233273478232434
2025-02-24,91536.97,269.9790988999084,0.31217553772889395,28575.602831823635,28845.581930723543,188.45581930723543,23445.99995272537,457.07241876874025,33409.16373358866,-13.65967085933677
2025-02-25,88609.26,269.9790988999084,0.31217553772889395,27661.64338825937,27931.62248715928,179.31622487159277,22532.040509161106,439.2550659422983,33409.16373358866,-16.395325815720476
2025-02-26,84128.38,269.9790988999084,0.31217553772889395,26262.82226476073,26532.801363660637,165.32801363660636,21133.219385662465,411.9854866694377,33409.16373358866,-20.582264269652214
2025-02-27,84657.34,269.9790988999084,0.31217553772889395,26427.950637197802,26697.92973609771,166.97929736097709,21298.34775809954,415.2046125224336,33409.16373358866,-20.088003551982535
2025-02-28,84322.57,269.9790988999084,0.31217553772889395,26323.443632432303,26593.42273133221,165.9342273133221,21193.84075333404,413.1672812274256,33409.16373358866,-20.400812952417873
2025-03-01,86050.58,269.9790988999084,0.31217553772889395,26862.886083383208,27132.865182283116,171.32865182283118,21733.283204284944,423.6835426937661,33409.16373358866,-18.786158795694508
2025-03-02,94275.76,269.9790988999084,0.31217553772889395,29430.58607280015,29700.56517170006,197.00565171700057,24300.983193701886,473.74004901474507,33409.16373358866,-11.100542927269025
2025-03-03,86158.95,269.9790988999084,0.31217553772889395,26896.716546406886,27166.695645306794,171.66695645306794,21767.113667308622,424.3430569645789,33409.16373358866,-18.684897766554574
2025-03-04,87255.42,269.9790988999084,0.31217553772889395,27239.00765826049,27508.986757160397,175.08986757160397,22109.404779162225,431.015914882067,33409.16373358866,-17.66035517523711
2025-03-05,90610.8,269.9790988999084,0.31217553772889395,28286.475214045266,28556.454312945174,185.56454312945175,23156.872334947002,451.4359665015193,33409.16373358866,-14.52508497171603
2025-03-06,89931.91,269.9790988999084,0.31217553772889395,28074.542363236495,28344.521462136403,183.44521462136402,22944.93948413823,447.30440201584844,33409.16373358866,-15.159440421312931
2025-03-07,86766.61,269.9790988999084,0.31217553772889395,27086.413133663227,27356.392232563136,173.56392232563135,21956.810254564964,428.041132463353,33409.16373358866,-18.117099695435464
2025-03-08,86225.0,269.9790988999084,0.31217553772889395,26917.33574067388,27187.314839573788,171.87314839573787,21787.732861575616,424.74502169270653,33409.16373358866,-18.623180584911193
2025-03-09,80719.05,269.9790988999084,0.31217553772889395,25198.512838715476,25468.491937615385,154.68491937615386,20068.909959617213,391.2371080691756,33409.16373358866,-23.767945403523953
2025-03-10,78561.62,269.9790988999084,0.31217553772889395,24525.01596835303,24794.995067252938,147.94995067252938,19395.413089254766,378.1074977224027,33409.16373358866,-25.78385000901796
